# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
5221000 1014.5 -2.90347
5222000 996.735 -2.89466
5223000 960.277 -2.90576
5224000 946.92 -2.90497
5225000 1046.45 -2.87492
5226000 1014.54 -2.89161
5227000 1034.41 -2.88428
5228000 1044.29 -2.87945
5229000 1008.96 -2.88592
5230000 1000.46 -2.87909
5231000 991.529 -2.89291
5232000 987.783 -2.89471
5233000 942.19 -2.90928
5234000 988.3 -2.89673
5235000 963.986 -2.89532
5236000 985.031 -2.8938
5237000 1011.88 -2.8899
5238000 974.706 -2.87447
5239000 1033.05 -2.87899
5240000 969.578 -2.89955
5241000 974.929 -2.8979
5242000 989.384 -2.89477
5243000 1008.93 -2.88712
5244000 989.612 -2.89255
5245000 955.125 -2.91004
5246000 987.535 -2.91268
5247000 967.5 -2.91729
5248000 1000.07 -2.91274
5249000 993.28 -2.90787
5250000 940.766 -2.90299
5251000 1021.6 -2.89145
5252000 974.201 -2.90204
5253000 1039.83 -2.87741
5254000 982.73 -2.88975
5255000 969.976 -2.90125
5256000 998.669 -2.89097
5257000 996.039 -2.89594
5258000 968.984 -2.90386
5259000 995.972 -2.88661
5260000 1025.47 -2.88879
5261000 1033.79 -2.87603
5262000 1021.2 -2.87837
5263000 1022.76 -2.88469
5264000 1000.99 -2.88502
5265000 999.634 -2.89692
5266000 1000.82 -2.90624
5267000 957.341 -2.90153
5268000 939.73 -2.90089
5269000 1017.93 -2.90133
5270000 1006.37 -2.88608
5271000 997.189 -2.89656
5272000 966.398 -2.8902
5273000 984.37 -2.89417
5274000 952.428 -2.9064
5275000 1009.1 -2.88912
5276000 1075.62 -2.87092
5277000 979.793 -2.89074
5278000 981.417 -2.89633
5279000 957.737 -2.89301
5280000 978.922 -2.88373
5281000 1031.16 -2.86566
5282000 1013.78 -2.8916
5283000 984.007 -2.89824
5284000 973.187 -2.901
5285000 973.149 -2.90611
5286000 962.946 -2.90202
5287000 969.318 -2.89315
5288000 982.61 -2.89505
5289000 985.092 -2.88292
5290000 985.628 -2.89288
5291000 1008.24 -2.89338
5292000 1012.84 -2.89138
5293000 935.732 -2.9169
5294000 977.967 -2.89671
5295000 1022.57 -2.87902
5296000 966.034 -2.90139
5297000 1006.17 -2.88607
5298000 926.548 -2.91326
5299000 968.858 -2.89685
5300000 980.583 -2.89923
5301000 939.696 -2.90455
5302000 989.421 -2.88964
5303000 988.657 -2.88543
5304000 967.726 -2.89335
5305000 983.195 -2.89751
5306000 938.779 -2.90871
5307000 992.628 -2.89943
5308000 982.702 -2.88791
5309000 986.577 -2.88761
5310000 943.69 -2.91657
5311000 1028.34 -2.89577
5312000 987.111 -2.89507
5313000 1008.3 -2.88977
5314000 998.136 -2.8941
5315000 966.226 -2.90275
5316000 972.03 -2.89434
5317000 956.463 -2.89396
5318000 965.215 -2.89166
5319000 1023.8 -2.88371
5320000 943.149 -2.90201
5321000 998.61 -2.89149
5322000 1067.04 -2.87597
5323000 1003.23 -2.88492
5324000 974.647 -2.89714
5325000 1005.24 -2.89056
5326000 1013.21 -2.87941
5327000 1021.3 -2.889
5328000 983.258 -2.89065
5329000 1025.4 -2.88871
5330000 1035.08 -2.87723
5331000 981.308 -2.8902
5332000 980.712 -2.89925
5333000 1002.17 -2.88539
5334000 993.644 -2.8809
5335000 996.046 -2.88837
5336000 1049.49 -2.87409
5337000 978.293 -2.87432
5338000 993.598 -2.89312
5339000 993.014 -2.88843
5340000 1010.62 -2.89428
5341000 986.411 -2.88958
5342000 1024.71 -2.88795
5343000 969.062 -2.90415
5344000 1010.95 -2.88739
5345000 982.511 -2.90869
5346000 948.117 -2.89461
5347000 1052.15 -2.87269
5348000 1018.9 -2.88932
5349000 940.571 -2.89497
5350000 965.871 -2.90585
5351000 997.675 -2.88234
5352000 971.906 -2.89322
5353000 975.839 -2.88262
5354000 982.108 -2.88888
5355000 993.796 -2.88953
5356000 1002.89 -2.89475
5357000 1020.24 -2.89396
5358000 995.493 -2.89893
5359000 985.767 -2.88462
5360000 997.645 -2.8923
5361000 998.388 -2.89559
5362000 988.537 -2.87729
5363000 991.377 -2.87718
5364000 1006.77 -2.88444
5365000 1059.36 -2.87224
5366000 985.363 -2.88742
5367000 947.294 -2.9007
5368000 1004.03 -2.88529
5369000 1003.28 -2.88791
5370000 979.313 -2.90335
5371000 954.947 -2.87305
5372000 1025.66 -2.87738
5373000 962.361 -2.891
5374000 1005.67 -2.88525
5375000 961.46 -2.8897
5376000 1033.43 -2.88052
5377000 994.824 -2.8926
5378000 958.412 -2.91148
5379000 1025.58 -2.88932
5380000 959.417 -2.91135
5381000 970.312 -2.87523
5382000 1061.01 -2.87355
5383000 950.061 -2.91443
5384000 984.134 -2.88383
5385000 979.448 -2.89385
5386000 990.649 -2.87723
5387000 982.395 -2.88606
5388000 1040.39 -2.87861
5389000 946.229 -2.90225
5390000 966.133 -2.88915
5391000 967.771 -2.89003
5392000 974.485 -2.8906
5393000 973.445 -2.87513
5394000 1026.63 -2.88646
5395000 962.508 -2.90755
5396000 938.206 -2.89351
5397000 971.994 -2.88283
5398000 1010.19 -2.89586
5399000 996.664 -2.8918
5400000 973.978 -2.91158
5401000 990.667 -2.90692
5402000 972.439 -2.91028
5403000 1016.63 -2.8932
5404000 1043.34 -2.89334
5405000 1002.92 -2.89303
5406000 995.11 -2.89101
5407000 1011.93 -2.89655
5408000 919.615 -2.91415
5409000 1014.96 -2.89471
5410000 1041.52 -2.8892
5411000 1022.39 -2.89513
5412000 1011.67 -2.89683
5413000 1000.11 -2.89442
5414000 1061.8 -2.88967
5415000 1028.94 -2.89555
5416000 970.086 -2.90427
5417000 1036.99 -2.8724
5418000 1020.24 -2.89056
5419000 980.933 -2.89905
5420000 1017.9 -2.88961
5421000 983.544 -2.89553
5422000 929.352 -2.90272
5423000 1016.32 -2.87897
5424000 1059.33 -2.87657
5425000 989.628 -2.89589
5426000 1005.13 -2.89936
5427000 976.454 -2.90119
5428000 999.483 -2.90239
5429000 1018.38 -2.88895
5430000 1010.05 -2.88393
5431000 988.468 -2.88761
5432000 960.836 -2.89496
5433000 973.994 -2.89625
5434000 990.012 -2.8832
5435000 984.753 -2.8754
5436000 987.622 -2.87798
5437000 963.097 -2.89664
5438000 995.95 -2.90019
5439000 1015.41 -2.87688
5440000 995.309 -2.87584
5441000 1025.79 -2.87579
5442000 979.239 -2.89277
5443000 981.886 -2.89711
5444000 960.943 -2.89087
5445000 1021.02 -2.89334
5446000 991.229 -2.88501
5447000 1058.87 -2.87426
5448000 1005.95 -2.88734
5449000 992.077 -2.8846
5450000 978.121 -2.89971
5451000 996.905 -2.88903
5452000 975.202 -2.90018
5453000 1014.35 -2.88208
5454000 1045.19 -2.87526
5455000 966.245 -2.8909
5456000 967.362 -2.89801
5457000 939.331 -2.89353
5458000 969.388 -2.8905
5459000 983.637 -2.88603
5460000 1002.44 -2.87435
5461000 987.374 -2.89313
5462000 1010.62 -2.89079
5463000 1010.04 -2.89265
5464000 1030.01 -2.87863
5465000 990.272 -2.89075
5466000 973.051 -2.88979
5467000 967.59 -2.90903
5468000 951.387 -2.88529
5469000 968.765 -2.90001
5470000 972.994 -2.88696
5471000 1031.56 -2.88133
5472000 1020.02 -2.8835
5473000 1003.8 -2.89922
5474000 967.838 -2.89253
5475000 994.895 -2.88959
5476000 1025.29 -2.88365
5477000 984.299 -2.90082
5478000 1072.63 -2.87606
5479000 1047.72 -2.89878
5480000 930.087 -2.90153
5481000 1001.07 -2.88728
5482000 973.027 -2.88804
5483000 1010.35 -2.90055
5484000 974.85 -2.88982
5485000 1031.99 -2.87366
5486000 984.096 -2.88998
5487000 981.03 -2.89438
5488000 969.282 -2.90214
5489000 980.648 -2.88779
5490000 975.364 -2.89044
5491000 994.816 -2.88271
5492000 938.023 -2.8933
5493000 965.367 -2.90256
5494000 954.016 -2.89919
5495000 994.008 -2.89123
5496000 1016.07 -2.9045
5497000 956.876 -2.90774
5498000 978.035 -2.90199
5499000 963.735 -2.90086
5500000 1038.8 -2.89154
5501000 1005.81 -2.896
5502000 999.198 -2.91002
5503000 972.59 -2.89991
5504000 976.144 -2.88505
5505000 943.238 -2.89416
5506000 981.476 -2.87861
5507000 981.202 -2.88149
5508000 1036.34 -2.88942
5509000 1002.94 -2.88535
5510000 968.267 -2.90991
5511000 1013.31 -2.88676
5512000 989.495 -2.88862
5513000 1020.22 -2.89157
5514000 1023.18 -2.88404
5515000 1001.99 -2.8949
5516000 982.429 -2.89422
5517000 1006.31 -2.88395
5518000 993.809 -2.88846
5519000 1008.27 -2.88264
5520000 988.914 -2.88673
5521000 1023.95 -2.89149
5522000 986.543 -2.89436
5523000 967.414 -2.90167
5524000 1033.66 -2.87853
5525000 967.949 -2.91142
5526000 977.45 -2.88652
5527000 999.648 -2.89954
5528000 996.022 -2.89081
5529000 1007.45 -2.87893
5530000 967.611 -2.89096
5531000 1038.36 -2.88014
5532000 1008.67 -2.87797
5533000 1024.72 -2.89224
5534000 982.886 -2.88313
5535000 981.936 -2.88504
5536000 1011.55 -2.8785
5537000 1012.27 -2.87909
5538000 1039.36 -2.87582
5539000 1006.05 -2.88963
5540000 1008.48 -2.88045
5541000 971.013 -2.88465
5542000 973.112 -2.8981
5543000 1025.41 -2.8825
5544000 1090.15 -2.86116
5545000 952.684 -2.88715
5546000 977.915 -2.87
5547000 954.967 -2.89889
5548000 979.894 -2.87604
5549000 1016.97 -2.87863
5550000 1029.63 -2.88244
