# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
10581000 1066.53 -2.84836
10582000 1165.49 -2.84492
10583000 1097.35 -2.84901
10584000 1115.32 -2.85409
10585000 1109.1 -2.85261
10586000 1106.75 -2.85252
10587000 1016.15 -2.86108
10588000 1125.78 -2.86449
10589000 1106.85 -2.83907
10590000 1061.91 -2.83723
10591000 1096.6 -2.84218
10592000 1177.34 -2.83941
10593000 1128.09 -2.8537
10594000 1072.99 -2.85888
10595000 1060.15 -2.86647
10596000 1080.51 -2.85111
10597000 1040.51 -2.85215
10598000 1081.89 -2.84779
10599000 1108.56 -2.84207
10600000 1111.86 -2.84969
10601000 1054.46 -2.86402
10602000 1053.83 -2.86237
10603000 1083.69 -2.85041
10604000 1089.28 -2.85333
10605000 1081.56 -2.85551
10606000 1134.42 -2.84312
10607000 1063.87 -2.8607
10608000 1144.54 -2.85392
10609000 1086.4 -2.85563
10610000 1094.9 -2.85589
10611000 1066.42 -2.84752
10612000 1050.72 -2.85913
10613000 1077.78 -2.8739
10614000 1107.48 -2.87052
10615000 1026.13 -2.88216
10616000 1039.43 -2.8768
10617000 1085.44 -2.85991
10618000 1137.58 -2.85274
10619000 1078.87 -2.86357
10620000 1119.6 -2.85105
10621000 1085.78 -2.84818
10622000 1105.63 -2.85801
10623000 1084.53 -2.86593
10624000 1069.38 -2.86411
10625000 1026.27 -2.8767
10626000 1052.01 -2.8766
10627000 1088.95 -2.86242
10628000 1116.84 -2.85614
10629000 1085.05 -2.8569
10630000 1122.33 -2.84993
10631000 1050.22 -2.86976
10632000 1114.21 -2.84691
10633000 1135.37 -2.84754
10634000 1094.3 -2.85197
10635000 1096.8 -2.84964
10636000 1059.77 -2.85189
10637000 1089.24 -2.85617
10638000 1097.11 -2.83944
10639000 1130.76 -2.83473
10640000 1064 -2.84684
10641000 1100.84 -2.86153
10642000 1039.21 -2.86556
10643000 1055.8 -2.86177
10644000 1132.79 -2.83742
10645000 1109.62 -2.85191
10646000 1024.6 -2.87058
10647000 1103.02 -2.84695
10648000 1137.89 -2.83452
10649000 1077.78 -2.8501
10650000 1049.84 -2.8727
10651000 1073.37 -2.85339
10652000 1099.64 -2.85409
10653000 1076.6 -2.86754
10654000 1097.97 -2.86534
10655000 1063.64 -2.86464
10656000 1084.26 -2.85002
10657000 1102.5 -2.83811
10658000 1076.56 -2.84845
10659000 1075.57 -2.84926
10660000 1097.11 -2.84052
10661000 1102.43 -2.85929
10662000 1177.54 -2.8471
10663000 1102.04 -2.84479
10664000 1061.46 -2.83535
10665000 1122.7 -2.82667
10666000 1111.84 -2.83691
10667000 1080.57 -2.84755
10668000 1092.73 -2.82803
10669000 1064.93 -2.83886
10670000 1100.1 -2.83905
10671000 1086.38 -2.85661
10672000 1049.49 -2.87046
10673000 1101.99 -2.83718
10674000 1079.07 -2.85209
10675000 1079.37 -2.83533
10676000 1132.45 -2.82229
10677000 1160.15 -2.83411
10678000 1119.61 -2.84019
10679000 1097.28 -2.85321
10680000 1086.09 -2.8594
10681000 1089.8 -2.85646
10682000 1068.48 -2.8715
10683000 1088.95 -2.86883
10684000 1097.86 -2.84648
10685000 1135.22 -2.86191
10686000 1045.04 -2.86544
10687000 1056.16 -2.86257
10688000 1090.04 -2.8468
10689000 1088.5 -2.84201
10690000 1083.17 -2.85874
10691000 1106.13 -2.86514
10692000 1056.16 -2.85946
10693000 1005.91 -2.88286
10694000 1061.98 -2.85806
10695000 1133.57 -2.84967
10696000 1105.44 -2.8369
10697000 1072.38 -2.86708
10698000 1081.81 -2.84857
10699000 1088.42 -2.86002
10700000 1071.89 -2.86457
10701000 1127.01 -2.85877
10702000 1031.54 -2.88005
10703000 1094.81 -2.84368
10704000 1150.53 -2.83023
10705000 1077.35 -2.87129
10706000 1056.21 -2.85586
10707000 1105.37 -2.85911
10708000 1123.64 -2.85027
10709000 1068.89 -2.87292
10710000 1017.95 -2.86972
10711000 1105.37 -2.86267
10712000 1132.86 -2.85564
10713000 1083.52 -2.86644
10714000 1068.26 -2.85814
10715000 1157.98 -2.84933
10716000 1087.3 -2.85389
10717000 1103.35 -2.85131
10718000 1107.2 -2.85951
10719000 1050.6 -2.86238
10720000 1106.05 -2.85127
10721000 1072.46 -2.86399
10722000 1089.62 -2.87446
10723000 1106.3 -2.85968
10724000 1081.89 -2.85576
10725000 1129.17 -2.86579
10726000 1084.13 -2.83863
10727000 1128.78 -2.85742
10728000 1092.24 -2.85698
10729000 1087.42 -2.86482
10730000 1102.66 -2.85402
10731000 1076.49 -2.85292
10732000 1079.77 -2.86156
10733000 1061.95 -2.86074
10734000 1059.42 -2.85399
10735000 1039.25 -2.85956
10736000 1060.31 -2.86776
10737000 1021.19 -2.86518
10738000 1078.36 -2.85168
10739000 1047.74 -2.86185
10740000 1096.44 -2.85981
10741000 1055.69 -2.87068
10742000 1067.15 -2.85839
10743000 1026.51 -2.86662
10744000 1112.27 -2.8448
10745000 1130.06 -2.84917
10746000 1096.13 -2.8476
10747000 1074.03 -2.86416
10748000 1086.02 -2.85356
10749000 1141.01 -2.8438
10750000 1119.14 -2.85807
10751000 1144.63 -2.84279
10752000 1054.32 -2.87194
10753000 1123.72 -2.84877
10754000 1035.58 -2.87321
10755000 1069.54 -2.86161
10756000 999.904 -2.88585
10757000 1117.48 -2.86341
10758000 1099.14 -2.85407
10759000 1093.95 -2.85905
10760000 1085.07 -2.84864
10761000 1130.58 -2.8636
10762000 1090.03 -2.85992
10763000 1070.5 -2.86584
10764000 1067.24 -2.86755
10765000 1138.67 -2.84999
10766000 1056.18 -2.86845
10767000 1048.86 -2.86148
10768000 1103.52 -2.84001
10769000 1034.01 -2.86921
10770000 1097.23 -2.86097
10771000 1150.94 -2.83682
10772000 1067.54 -2.85305
10773000 1045.53 -2.87255
10774000 1057.52 -2.86783
10775000 1099.43 -2.85911
10776000 1087.14 -2.86559
10777000 1121.45 -2.85576
10778000 1005.81 -2.88282
10779000 1101.85 -2.87547
10780000 1104.77 -2.8478
10781000 1051.86 -2.85599
10782000 1089.32 -2.84158
10783000 1006.84 -2.85853
10784000 1150.27 -2.83639
10785000 1062.73 -2.84431
10786000 1107.27 -2.83312
10787000 1044.55 -2.85957
10788000 1082.48 -2.8604
10789000 1112.83 -2.85321
10790000 1105.18 -2.85807
10791000 1092.86 -2.8631
10792000 1042.7 -2.87541
10793000 1094.58 -2.85683
10794000 1174.45 -2.84142
10795000 1104.35 -2.84913
10796000 1142.43 -2.85701
10797000 1100.13 -2.85575
10798000 1042.44 -2.87059
10799000 1090.39 -2.85877
10800000 990.328 -2.86686
10801000 1108.26 -2.86518
10802000 1122.33 -2.84339
10803000 1128.64 -2.85246
10804000 1072.11 -2.85033
10805000 1109.09 -2.85103
10806000 1143.84 -2.85606
10807000 1120.89 -2.85726
10808000 1143.14 -2.83777
10809000 1066.94 -2.86926
10810000 1075.44 -2.86689
10811000 1117.89 -2.85922
10812000 1095.72 -2.87319
10813000 1061.38 -2.86951
10814000 1110.9 -2.85799
10815000 1114.06 -2.85482
10816000 1089.76 -2.8623
10817000 1142.6 -2.81965
10818000 1116.91 -2.83644
10819000 1130.99 -2.84867
10820000 1057.13 -2.86889
10821000 1040.42 -2.88046
10822000 1122.64 -2.85786
10823000 988.104 -2.87549
10824000 1084.79 -2.85865
10825000 1088.14 -2.85021
10826000 1110.51 -2.83631
10827000 1075.18 -2.86577
10828000 1090.42 -2.8578
10829000 1028.34 -2.86156
10830000 1065.86 -2.87438
10831000 1061.38 -2.85179
10832000 1138.15 -2.84018
10833000 1099.85 -2.86062
10834000 1104.21 -2.85182
10835000 1105.97 -2.86088
10836000 1074.6 -2.84772
10837000 1100.85 -2.86114
10838000 1090.57 -2.8465
10839000 1089.26 -2.86524
10840000 1079.27 -2.86016
10841000 1093.91 -2.85994
10842000 1087.35 -2.86718
10843000 1105.59 -2.86769
10844000 1049.37 -2.8793
10845000 1152.84 -2.84993
10846000 1071.15 -2.85177
10847000 1069.67 -2.87458
10848000 1118.89 -2.86793
10849000 1059.71 -2.87721
10850000 1046.68 -2.8633
10851000 1097.5 -2.87108
10852000 1077.21 -2.86554
10853000 1044.94 -2.87933
10854000 1089.43 -2.86254
10855000 1030.53 -2.86642
10856000 1102.88 -2.85521
10857000 1086.13 -2.85459
10858000 1024.73 -2.86994
10859000 1041.81 -2.87318
10860000 1050.44 -2.85793
10861000 1064.94 -2.8556
10862000 1089.4 -2.85246
10863000 1096.83 -2.87455
10864000 1080.9 -2.86547
10865000 1051.44 -2.87172
10866000 1164.74 -2.85803
10867000 1078.13 -2.85173
10868000 1057.57 -2.86049
10869000 1074.15 -2.85316
10870000 1108.82 -2.84205
10871000 1086.84 -2.84584
10872000 1117.29 -2.85653
10873000 1057.39 -2.86732
10874000 1110.13 -2.8563
10875000 1111.46 -2.85367
10876000 1080.29 -2.8511
10877000 1057.37 -2.85246
10878000 1084.36 -2.84291
10879000 1053.82 -2.86694
10880000 1105.43 -2.84895
10881000 1143.12 -2.84222
10882000 1062.86 -2.85239
10883000 1062.05 -2.84901
10884000 1084.47 -2.87307
10885000 1106.72 -2.86547
10886000 1074.05 -2.85881
10887000 1101.36 -2.84973
10888000 1065.58 -2.85384
10889000 1109.05 -2.85486
10890000 1066.34 -2.84341
10891000 1091.56 -2.8591
10892000 1115.65 -2.85493
10893000 1104.62 -2.85329
10894000 1081.54 -2.86022
10895000 1049.71 -2.864
10896000 1097.28 -2.85225
10897000 1061.12 -2.88041
10898000 1065.06 -2.87401
10899000 1083.04 -2.87314
10900000 1063.34 -2.86146
10901000 1115.52 -2.85021
10902000 1078.83 -2.83481
10903000 1100.26 -2.84045
10904000 1067.5 -2.85341
10905000 1132.05 -2.85309
10906000 1121.4 -2.85357
10907000 1075.45 -2.85723
10908000 1049.5 -2.87732
10909000 1092.67 -2.86488
10910000 1110.19 -2.85488
10911000 1101.81 -2.84676
10912000 1076.88 -2.86142
10913000 1035.11 -2.87099
10914000 1089.41 -2.85381
10915000 1053.15 -2.8576
10916000 1109.86 -2.84901
10917000 1129.7 -2.8449
10918000 1133 -2.84352
10919000 1116.57 -2.86003
10920000 1036.53 -2.873
10921000 1130.41 -2.83529
10922000 1096.91 -2.84268
10923000 1073.69 -2.85748
10924000 1071.38 -2.87223
10925000 1106.8 -2.85486
10926000 1091.54 -2.85525
10927000 1067.49 -2.87503
10928000 1091.22 -2.85162
10929000 1065.7 -2.86843
10930000 1127.35 -2.8484
10931000 1084.6 -2.86619
10932000 1062.38 -2.86429
10933000 1098.16 -2.86424
10934000 1094.02 -2.86454
10935000 1123.04 -2.8493
10936000 1127.32 -2.8548
10937000 1116.09 -2.86543
10938000 1004.66 -2.87175
10939000 1067.25 -2.86062
10940000 1091.62 -2.84563
10941000 1118.02 -2.83492
10942000 1056.87 -2.85897
10943000 1051.42 -2.851
10944000 1124.65 -2.87001
10945000 1076.03 -2.86252
10946000 1107.77 -2.85112
10947000 1097.37 -2.86497
10948000 1067.4 -2.86197
10949000 1075.61 -2.87938
10950000 1074.63 -2.85936
10951000 1069.3 -2.86183
10952000 1102.82 -2.84957
10953000 1157.98 -2.83822
10954000 1075.6 -2.8508
10955000 1098.64 -2.85905
10956000 1090.5 -2.8582
10957000 1108.46 -2.84997
10958000 1090.3 -2.85543
10959000 1097.94 -2.85324
10960000 1075.19 -2.86395
10961000 1094.75 -2.84965
10962000 1122.99 -2.8446
10963000 1028.4 -2.87132
10964000 1076.92 -2.85205
10965000 1083.77 -2.86884
10966000 1055.78 -2.86372
10967000 1128.64 -2.85106
10968000 1058.05 -2.86174
10969000 1121.91 -2.83861
10970000 1071.42 -2.85235
10971000 1101.01 -2.84986
10972000 1061.18 -2.85532
10973000 1053.4 -2.8523
10974000 1136.13 -2.84916
10975000 1076.1 -2.84869
10976000 1094.12 -2.85057
10977000 1058.33 -2.87236
10978000 1052.82 -2.86185
10979000 1055.03 -2.85276
10980000 1084.48 -2.85284
10981000 1081.71 -2.85535
10982000 1106.75 -2.8323
10983000 1105.72 -2.8464
10984000 1101.21 -2.85688
10985000 1072.19 -2.85588
10986000 1115.58 -2.85821
10987000 1086.34 -2.85048
10988000 1113.45 -2.8464
10989000 1052.29 -2.86674
10990000 1042.55 -2.86018
10991000 1066.24 -2.86364
10992000 1142.51 -2.85821
10993000 1054.91 -2.85294
10994000 1065.62 -2.85782
10995000 1081.84 -2.85797
10996000 1125.16 -2.83826
10997000 1073.3 -2.84477
10998000 1109.18 -2.85277
10999000 1083.47 -2.84755
11000000 1079.55 -2.85368
11001000 1078.81 -2.84821
11002000 1116.61 -2.85078
11003000 1132.99 -2.8623
11004000 1150.13 -2.83953
11005000 1096.64 -2.87023
11006000 1116.17 -2.85911
11007000 1110.37 -2.85038
11008000 1099.55 -2.85306
11009000 1109.54 -2.84683
11010000 1093.63 -2.85993
11011000 1115.9 -2.84502
11012000 1070.05 -2.86553
11013000 1041.71 -2.86674
11014000 1091.89 -2.85264
11015000 1095.34 -2.86586
11016000 1134.31 -2.84701
11017000 1125.97 -2.84863
11018000 1039.75 -2.88276
11019000 1132.04 -2.84797
11020000 1166.84 -2.84494
11021000 1087.93 -2.85255
11022000 1134.51 -2.83138
11023000 1048.27 -2.85331
11024000 1089.99 -2.85728
11025000 1052.4 -2.86318
11026000 1117.37 -2.85458
11027000 1053.8 -2.8663
11028000 1099.58 -2.84795
11029000 1115.21 -2.85496
11030000 1103.66 -2.83896
11031000 1145.83 -2.84864
11032000 1110.86 -2.85047
11033000 1121.49 -2.839
11034000 1092.06 -2.85095
11035000 1070.46 -2.85149
11036000 1098.07 -2.85857
11037000 1081.76 -2.84756
11038000 1089.94 -2.84554
11039000 1068.43 -2.86464
11040000 1107.49 -2.84753
11041000 1128.98 -2.84521
11042000 1088.35 -2.86541
11043000 1115.84 -2.84138
11044000 1126.45 -2.84977
11045000 1096.84 -2.86519
11046000 1111.53 -2.86424
11047000 1079.27 -2.86873
11048000 1088.65 -2.85284
11049000 1099.02 -2.84716
11050000 1200.43 -2.82438
