# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
6767000 958.023 -2.89493
6768000 1033.44 -2.88773
6769000 1035.82 -2.86883
6770000 1026.63 -2.87696
6771000 1013.7 -2.86779
6772000 986.331 -2.87725
6773000 1016.47 -2.88161
6774000 1024.85 -2.87377
6775000 1038.76 -2.87277
6776000 1036.99 -2.87381
6777000 1020.18 -2.88349
6778000 1037.99 -2.87855
6779000 1046.36 -2.88237
6780000 967.314 -2.8957
6781000 998.15 -2.89041
6782000 1020.02 -2.87935
6783000 1053.17 -2.8708
6784000 1019.49 -2.88342
6785000 1019.3 -2.87566
6786000 1059.94 -2.87799
6787000 1027.86 -2.87666
6788000 1051.55 -2.89363
6789000 1006.2 -2.88721
6790000 1043.9 -2.88263
6791000 925.381 -2.92304
6792000 973.319 -2.9019
6793000 1064.89 -2.87878
6794000 1053.26 -2.88582
6795000 1048.32 -2.88033
6796000 1032.57 -2.88221
6797000 986.613 -2.89729
6798000 1043.88 -2.88559
6799000 1032.14 -2.8806
6800000 1008.1 -2.87408
6801000 1036.33 -2.87827
6802000 988.606 -2.90503
6803000 1024.96 -2.90211
6804000 1046.09 -2.88036
6805000 1012.84 -2.89815
6806000 1065.98 -2.88094
6807000 1025.49 -2.89138
6808000 1007.63 -2.87743
6809000 995.967 -2.86798
6810000 1007.63 -2.88771
6811000 1015.5 -2.88672
6812000 1024.14 -2.87223
6813000 1014.78 -2.89278
6814000 1041.35 -2.87897
6815000 1008.88 -2.8759
6816000 1011.7 -2.87959
6817000 973.905 -2.89257
6818000 989.879 -2.89932
6819000 1012.48 -2.89824
6820000 1039.01 -2.88031
6821000 1008.36 -2.89018
6822000 1029.89 -2.87535
6823000 1031.92 -2.87584
6824000 1052.17 -2.88193
6825000 962.183 -2.88399
6826000 1008.03 -2.87542
6827000 978.936 -2.87312
6828000 977.269 -2.88777
6829000 973.392 -2.87012
6830000 996.366 -2.89193
6831000 1085.12 -2.873
6832000 1001.15 -2.87677
6833000 1044.52 -2.87145
6834000 995.266 -2.89265
6835000 1060.07 -2.8617
6836000 1058.26 -2.8636
6837000 1009.36 -2.87267
6838000 1023.79 -2.86451
6839000 1013.97 -2.87834
6840000 1028.17 -2.87213
6841000 982.246 -2.87878
6842000 1004.98 -2.88778
6843000 1045.74 -2.87211
6844000 1006.57 -2.89168
6845000 1074.36 -2.87711
6846000 1059.14 -2.86553
6847000 1029.73 -2.8832
6848000 1021.3 -2.88355
6849000 1002.73 -2.87417
6850000 1006.84 -2.88176
6851000 984.794 -2.87749
6852000 969.947 -2.90117
6853000 1052.99 -2.88573
6854000 1042.46 -2.88321
6855000 1021.78 -2.88688
6856000 985.281 -2.89328
6857000 1029.89 -2.8947
6858000 944.968 -2.89732
6859000 1025.77 -2.90325
6860000 978.645 -2.89587
6861000 1027.04 -2.88798
6862000 999.254 -2.88249
6863000 1022.74 -2.89215
6864000 1047.11 -2.86904
6865000 1069.2 -2.87147
6866000 1010.88 -2.87998
6867000 1021.47 -2.88106
6868000 949.622 -2.89913
6869000 1067.36 -2.88218
6870000 990.552 -2.86988
6871000 1043.95 -2.87447
6872000 1039.63 -2.87781
6873000 1026.27 -2.8861
6874000 1030.81 -2.89027
6875000 996.562 -2.86988
6876000 1052.86 -2.86641
6877000 1014.14 -2.86994
6878000 1006.14 -2.88322
6879000 999.611 -2.88723
6880000 1017.64 -2.87445
6881000 1060.97 -2.85337
6882000 1003.87 -2.86971
6883000 1030.93 -2.86433
6884000 970.771 -2.86944
6885000 1053.76 -2.84908
6886000 1027.08 -2.8719
6887000 1040.84 -2.8651
6888000 1031.71 -2.86942
6889000 1031.81 -2.86841
6890000 1009.68 -2.87967
6891000 1007.75 -2.87356
6892000 1020.92 -2.88307
6893000 1093.9 -2.86251
6894000 983.347 -2.88208
6895000 1005.64 -2.8928
6896000 1013.61 -2.88945
6897000 995.635 -2.88493
6898000 1016.63 -2.87999
6899000 1040.02 -2.878
6900000 1009.34 -2.88036
6901000 1028.65 -2.88785
6902000 1043.72 -2.87068
6903000 993.083 -2.8801
6904000 973.253 -2.89618
6905000 1037.63 -2.88811
6906000 1038.58 -2.87819
6907000 1005.01 -2.89235
6908000 1014.46 -2.88859
6909000 1074.23 -2.88663
6910000 1026.24 -2.89033
6911000 968.908 -2.89103
6912000 1023.37 -2.87986
6913000 1005.91 -2.88724
6914000 1006.53 -2.8874
6915000 974.986 -2.88975
6916000 963.152 -2.89078
6917000 1036.82 -2.87774
6918000 1015.41 -2.88727
6919000 1044.23 -2.88423
6920000 1046.14 -2.87876
6921000 1014.39 -2.89199
6922000 1091.66 -2.8697
6923000 1038.96 -2.87315
6924000 946.445 -2.90228
6925000 1024.07 -2.87283
6926000 1055.31 -2.86717
6927000 1005.11 -2.88843
6928000 1078.46 -2.87242
6929000 1001.34 -2.88482
6930000 1004.88 -2.88856
6931000 1018.89 -2.88892
6932000 1076.26 -2.88412
6933000 977.495 -2.88081
6934000 1002.83 -2.89777
6935000 1057.5 -2.87823
6936000 1023.13 -2.87975
6937000 1043.53 -2.89359
6938000 928.548 -2.90193
6939000 1004.19 -2.88364
6940000 1000.9 -2.88109
6941000 1010.79 -2.89251
6942000 973.858 -2.90092
6943000 976.98 -2.91281
6944000 1021.03 -2.88583
6945000 1096.7 -2.86721
6946000 1007.9 -2.88627
6947000 1007.7 -2.87811
6948000 1030.55 -2.87095
6949000 1000.08 -2.87625
6950000 1018 -2.87169
6951000 1006.65 -2.88317
6952000 973.821 -2.88275
6953000 966.586 -2.9004
6954000 1021.17 -2.88369
6955000 1008.88 -2.88463
6956000 1020.71 -2.87971
6957000 1081.56 -2.86748
6958000 1053.49 -2.8719
6959000 1000.94 -2.88225
6960000 978.8 -2.88892
6961000 1043.03 -2.88683
6962000 1080.12 -2.87393
6963000 1018.31 -2.88056
6964000 993.878 -2.89161
6965000 1024.13 -2.88415
6966000 1012.83 -2.88794
6967000 1007.07 -2.87042
6968000 1037.35 -2.87425
6969000 1026.84 -2.86906
6970000 1035.13 -2.87236
6971000 1041.19 -2.87573
6972000 961.45 -2.88619
6973000 1009.22 -2.88662
6974000 1056.05 -2.87644
6975000 1053.95 -2.87372
6976000 1018.35 -2.88467
6977000 968.995 -2.88394
6978000 1055.69 -2.88855
6979000 996.532 -2.88489
6980000 989.896 -2.88717
6981000 1054.41 -2.874
6982000 1022.09 -2.87367
6983000 1001.03 -2.88273
6984000 1031.57 -2.87087
6985000 1009.4 -2.88982
6986000 1026.79 -2.87838
6987000 1059.31 -2.86803
6988000 1005.23 -2.87418
6989000 1036.99 -2.88424
6990000 1040.56 -2.86813
6991000 974.184 -2.88348
6992000 1017.89 -2.87259
6993000 1033.34 -2.88319
6994000 1035.37 -2.89238
6995000 1030.29 -2.88305
6996000 1033.65 -2.88109
6997000 1015.05 -2.88302
6998000 1037.48 -2.88199
6999000 1025.36 -2.87741
7000000 1031.18 -2.87177
7001000 1030.57 -2.87254
7002000 1049.78 -2.88202
7003000 987.299 -2.88629
7004000 1052.25 -2.87524
7005000 988.858 -2.8829
7006000 1051.92 -2.87905
7007000 1066.03 -2.86948
7008000 1055.83 -2.87222
7009000 1004.2 -2.86743
7010000 986.186 -2.90863
7011000 1043.33 -2.87626
7012000 990.791 -2.89649
7013000 1025.16 -2.88357
7014000 1015.13 -2.88487
7015000 1020.01 -2.88285
7016000 1017.11 -2.8689
7017000 1033.28 -2.87174
7018000 1047.08 -2.8727
7019000 988.229 -2.87405
7020000 1044.75 -2.87893
7021000 984.689 -2.87674
7022000 1040.12 -2.87453
7023000 1020.48 -2.87539
7024000 1045.66 -2.87838
7025000 983.199 -2.89358
7026000 1035.59 -2.88695
7027000 1092.57 -2.86412
7028000 1012.73 -2.87241
7029000 1026.79 -2.88977
7030000 1058.88 -2.87093
7031000 1020.63 -2.8775
7032000 1016.53 -2.89819
7033000 1039.59 -2.88523
7034000 1050.99 -2.87054
7035000 1006.2 -2.86941
7036000 964.626 -2.90223
7037000 1027.6 -2.90091
7038000 1007.06 -2.88787
7039000 1074.64 -2.85552
7040000 976.654 -2.87381
7041000 1034.11 -2.8607
7042000 1054.91 -2.86059
7043000 1005.01 -2.86786
7044000 994.921 -2.88583
7045000 974.269 -2.88448
7046000 1034.22 -2.87719
7047000 1052.21 -2.87583
7048000 1008.47 -2.88081
7049000 981.321 -2.87841
7050000 1030.47 -2.87082
7051000 1045.28 -2.88435
7052000 1049.33 -2.87842
7053000 974.271 -2.88521
7054000 1002.98 -2.88789
7055000 971.565 -2.89163
7056000 1007.17 -2.87717
7057000 1035.3 -2.87018
7058000 1022.69 -2.86219
7059000 1032.2 -2.88161
7060000 1025.13 -2.88084
7061000 1016.21 -2.87778
7062000 1016.07 -2.87278
7063000 1077.34 -2.87243
7064000 993.862 -2.88224
7065000 1005.4 -2.89367
7066000 1091.52 -2.87219
7067000 982.049 -2.8826
7068000 991.836 -2.87564
7069000 962.491 -2.89119
7070000 1073.71 -2.87767
7071000 1041.39 -2.89123
7072000 997.324 -2.9014
7073000 931.241 -2.89027
7074000 1037.44 -2.8898
7075000 974.786 -2.89663
7076000 1048.73 -2.88085
7077000 988.959 -2.89301
7078000 996.72 -2.89928
7079000 1020.44 -2.88283
7080000 1012.92 -2.89899
7081000 1035.59 -2.88434
7082000 938.897 -2.90115
7083000 1057.55 -2.88749
7084000 1008.31 -2.89371
7085000 1017.17 -2.88271
7086000 987.332 -2.88958
7087000 1019.1 -2.89213
7088000 1030.76 -2.88289
7089000 1008.54 -2.876
7090000 1052.21 -2.87435
7091000 1009.1 -2.88181
7092000 1031.5 -2.86841
7093000 1034.35 -2.86447
7094000 1042.92 -2.87007
7095000 1025.73 -2.8661
7096000 1043.98 -2.88133
7097000 997.193 -2.89294
7098000 1018.57 -2.87323
7099000 1021.2 -2.87417
7100000 1005.79 -2.87153
7101000 1005.51 -2.87433
7102000 1034.08 -2.87854
7103000 1026.38 -2.87634
7104000 949.822 -2.87162
7105000 1028.75 -2.87813
7106000 1111.56 -2.85315
7107000 1035 -2.87412
7108000 1082.57 -2.87224
7109000 1004.62 -2.87608
7110000 1052.63 -2.86859
7111000 1008.41 -2.88604
7112000 1058.13 -2.88259
7113000 1024.87 -2.86579
7114000 1014.26 -2.86594
7115000 1039.21 -2.86951
7116000 976.21 -2.90025
7117000 1007.92 -2.88959
7118000 1021.9 -2.88659
7119000 1080.91 -2.8644
7120000 1017.91 -2.87731
7121000 1009.71 -2.87461
7122000 1053.53 -2.87477
7123000 1028.22 -2.88264
7124000 1044.36 -2.88008
7125000 1030.85 -2.88865
7126000 1014.27 -2.89484
7127000 1036.49 -2.88459
7128000 1055.09 -2.86987
7129000 985.946 -2.88836
7130000 1025.87 -2.88426
7131000 1063.56 -2.87819
7132000 1064.82 -2.88146
7133000 1072.79 -2.87839
7134000 1034.3 -2.89178
7135000 1033.29 -2.89342
7136000 1011.6 -2.88069
7137000 1008.79 -2.88602
7138000 1019.06 -2.87782
7139000 996.862 -2.88536
7140000 1052.13 -2.87297
7141000 1068.07 -2.87245
7142000 1014.25 -2.87256
7143000 1039.05 -2.86515
7144000 1070.11 -2.85959
7145000 1020.21 -2.86096
7146000 1012.03 -2.86561
7147000 1039.06 -2.88125
7148000 993.11 -2.88496
7149000 1006.93 -2.89121
7150000 995.295 -2.89244
7151000 1000.83 -2.88199
7152000 1071.85 -2.87853
7153000 1039.88 -2.88671
7154000 1013.66 -2.88009
7155000 1047.83 -2.87144
7156000 1051.65 -2.8725
7157000 974.897 -2.88094
7158000 1025.97 -2.87338
7159000 1080.44 -2.86422
7160000 986.93 -2.8801
7161000 1041.88 -2.87605
7162000 1046.07 -2.8636
7163000 1032.14 -2.88026
7164000 1026.09 -2.87325
7165000 977.027 -2.88438
7166000 1007.95 -2.87544
7167000 1012.44 -2.87567
7168000 1055.1 -2.86868
7169000 1019.07 -2.88142
7170000 1025.34 -2.86851
7171000 991.445 -2.88151
7172000 1032.73 -2.86677
7173000 1025.81 -2.86887
7174000 1038.04 -2.87714
7175000 1047.92 -2.87582
7176000 1003.2 -2.87482
7177000 1027.27 -2.87485
7178000 1105.69 -2.8372
7179000 1052.26 -2.86262
7180000 1000.27 -2.87237
7181000 1052.53 -2.88624
7182000 1008.64 -2.87283
7183000 1075.99 -2.8651
7184000 1049.58 -2.85858
7185000 1081.21 -2.86545
7186000 1050.56 -2.87523
7187000 1047.13 -2.87002
7188000 1013.44 -2.86806
7189000 1087.15 -2.86789
7190000 1005.24 -2.8695
7191000 1047.58 -2.8741
7192000 993.942 -2.89138
7193000 1039.54 -2.86833
7194000 998.059 -2.89731
7195000 1027.16 -2.89106
7196000 1018.39 -2.87424
7197000 996.258 -2.89378
7198000 1019.81 -2.87449
7199000 1039.33 -2.87897
7200000 943.042 -2.90585
