# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
10444000 1094.83 -2.86778
10445000 1062.98 -2.87086
10446000 1030.59 -2.85597
10447000 1030.08 -2.86414
10448000 1073.67 -2.85441
10449000 1068.53 -2.84019
10450000 1087.5 -2.86924
10451000 1084.44 -2.84846
10452000 1046.99 -2.88194
10453000 1081.14 -2.87272
10454000 1152.02 -2.85996
10455000 1076.19 -2.84563
10456000 1054.11 -2.86868
10457000 1069.02 -2.85763
10458000 1081.44 -2.84723
10459000 1091.33 -2.85648
10460000 1044.13 -2.87043
10461000 1144.94 -2.85185
10462000 1045.38 -2.85072
10463000 1069.68 -2.85533
10464000 1068.4 -2.86003
10465000 1084.09 -2.86092
10466000 1100.17 -2.87142
10467000 1024.66 -2.87318
10468000 1071.55 -2.8775
10469000 1078.04 -2.86289
10470000 1056.62 -2.86694
10471000 1085.82 -2.84519
10472000 1047.26 -2.84886
10473000 1085.96 -2.84783
10474000 1073.94 -2.85004
10475000 1110.28 -2.84026
10476000 1154.72 -2.83294
10477000 1103.16 -2.85608
10478000 1115.46 -2.84512
10479000 1120.41 -2.86058
10480000 1078.11 -2.86153
10481000 1092.14 -2.85426
10482000 1146.03 -2.84917
10483000 1134.71 -2.83509
10484000 1041.36 -2.85124
10485000 1144.95 -2.83496
10486000 1083.54 -2.86599
10487000 1089.27 -2.85736
10488000 994.417 -2.87388
10489000 1067.79 -2.86249
10490000 1057.52 -2.85067
10491000 1064.6 -2.8574
10492000 1083.32 -2.85484
10493000 995.963 -2.87474
10494000 1062.66 -2.8496
10495000 1111.12 -2.8472
10496000 1118.43 -2.84447
10497000 1136.67 -2.84
10498000 1073.33 -2.84859
10499000 1057.8 -2.8655
10500000 1111.55 -2.85566
