# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
7413000 1048.67 -2.88282
7414000 1044.25 -2.87879
7415000 1022.21 -2.8859
7416000 1020.6 -2.88723
7417000 999.108 -2.8818
7418000 985.76 -2.88694
7419000 992.542 -2.87829
7420000 1088.36 -2.87413
7421000 1011.31 -2.87835
7422000 1075.09 -2.87451
7423000 1043.3 -2.88034
7424000 1036.79 -2.88499
7425000 1107.77 -2.85413
7426000 1069.77 -2.86594
7427000 1026.4 -2.86446
7428000 1078.18 -2.86813
7429000 1045.18 -2.8765
7430000 1050.82 -2.86608
7431000 1052.08 -2.87
7432000 1046.62 -2.87285
7433000 1042.51 -2.87103
7434000 985.48 -2.87986
7435000 1023.53 -2.86612
7436000 1076.47 -2.872
7437000 1051.02 -2.85758
7438000 984.778 -2.88175
7439000 996.514 -2.8718
7440000 971.929 -2.88187
7441000 1017.48 -2.88148
7442000 1033.26 -2.87082
7443000 1023.79 -2.87224
7444000 1039.6 -2.84425
7445000 1026.65 -2.87652
7446000 1065 -2.86855
7447000 1067.69 -2.85989
7448000 1038.45 -2.87082
7449000 1009.34 -2.87038
7450000 1007.33 -2.87903
7451000 1065.13 -2.87695
7452000 1062.22 -2.87469
7453000 1059.31 -2.86593
7454000 1098.44 -2.87492
7455000 1053.44 -2.8808
7456000 1020.03 -2.88803
7457000 1019.8 -2.878
7458000 965.225 -2.91092
7459000 1053.73 -2.86745
7460000 1039.61 -2.8787
7461000 1024.29 -2.87368
7462000 1054.06 -2.87389
7463000 1002.22 -2.88156
7464000 1009.04 -2.88365
7465000 1022.05 -2.86595
7466000 1039.5 -2.87351
7467000 1076.8 -2.87524
7468000 1034.73 -2.85839
7469000 1010.13 -2.87003
7470000 987.275 -2.88281
7471000 1026.07 -2.86896
7472000 1021.35 -2.87275
7473000 1007.12 -2.87655
7474000 1032.06 -2.87657
7475000 1107.91 -2.85574
7476000 1036.73 -2.87366
7477000 1040.94 -2.86876
7478000 1019.61 -2.87468
7479000 976.785 -2.88215
7480000 1071.31 -2.85717
7481000 1054.67 -2.87047
7482000 1012.4 -2.87505
7483000 1017.6 -2.87032
7484000 985.245 -2.89814
7485000 1057.45 -2.87078
7486000 1043.26 -2.87584
7487000 1011.66 -2.8799
7488000 1040.62 -2.86988
7489000 1010.9 -2.86266
7490000 1048.85 -2.87828
7491000 995.482 -2.87715
7492000 1016.31 -2.88564
7493000 1024.76 -2.89375
7494000 974.857 -2.89246
7495000 1020.4 -2.87021
7496000 1054.57 -2.8667
7497000 991.623 -2.8739
7498000 1052.8 -2.86171
7499000 1021.64 -2.8746
7500000 1025.33 -2.8787
7501000 1081.29 -2.85786
7502000 1047.66 -2.87396
7503000 1044.63 -2.87623
7504000 1008.96 -2.88005
7505000 1027.24 -2.87241
7506000 1024.32 -2.87483
7507000 1019.85 -2.8779
7508000 1007.89 -2.88209
7509000 1028.14 -2.88048
7510000 1115.95 -2.85635
7511000 1016.08 -2.86651
7512000 989.404 -2.88007
7513000 994.241 -2.88068
7514000 1074.73 -2.86583
7515000 1024.64 -2.88507
7516000 1040.83 -2.87414
7517000 1027.58 -2.86954
7518000 973.256 -2.88578
7519000 1030.6 -2.8785
7520000 1018.88 -2.87947
7521000 1011.97 -2.87589
7522000 1054.89 -2.8817
7523000 987.265 -2.89631
7524000 1038.49 -2.88829
7525000 1014.52 -2.87707
7526000 1036.26 -2.87426
7527000 1028.44 -2.88446
7528000 1007.09 -2.87565
7529000 1053.97 -2.86701
7530000 986.286 -2.90055
7531000 1031.84 -2.88523
7532000 1009.84 -2.89363
7533000 1054.13 -2.8653
7534000 1095.55 -2.8518
7535000 1016.2 -2.88466
7536000 1067.12 -2.86427
7537000 1080.95 -2.88316
7538000 1055.91 -2.8793
7539000 1050.2 -2.88233
7540000 1048 -2.8817
7541000 1001.46 -2.87652
7542000 1052.92 -2.89363
7543000 1031.43 -2.88192
7544000 1000.79 -2.88383
7545000 995.561 -2.86895
7546000 1069.48 -2.86321
7547000 1018.9 -2.87835
7548000 1053.07 -2.87543
7549000 979.577 -2.88283
7550000 1033.77 -2.87176
7551000 1016.48 -2.87044
7552000 1024.04 -2.87403
7553000 1055.93 -2.87328
7554000 1096.83 -2.85871
7555000 1061.57 -2.85823
7556000 1016.86 -2.88182
7557000 984.726 -2.88381
7558000 1048.02 -2.87617
7559000 1026.15 -2.88577
7560000 1036.2 -2.87505
7561000 1013.2 -2.8818
7562000 1004.51 -2.88531
7563000 1021.4 -2.8757
7564000 1065.21 -2.86195
7565000 1026.1 -2.86232
7566000 1026.6 -2.86586
7567000 1042.21 -2.87409
7568000 1035.73 -2.87283
7569000 1000.97 -2.88519
7570000 1026.82 -2.88284
7571000 998.723 -2.88881
7572000 1059.31 -2.87404
7573000 1054.14 -2.86865
7574000 1018.02 -2.86064
7575000 1042.87 -2.86749
7576000 998.327 -2.8708
7577000 1002.36 -2.87682
7578000 1019.06 -2.8792
7579000 1087.74 -2.85911
7580000 985.08 -2.88494
7581000 1062.82 -2.87626
7582000 1011.93 -2.89172
7583000 1018.51 -2.88869
7584000 1090.04 -2.88623
7585000 1058.6 -2.89049
7586000 1005.18 -2.88723
7587000 1006.62 -2.89293
7588000 1059.9 -2.86958
7589000 1044.23 -2.88535
7590000 1012.28 -2.8908
7591000 1046.5 -2.88912
7592000 1044.48 -2.88039
7593000 1041.89 -2.86964
7594000 1052.63 -2.88632
7595000 1009.87 -2.89127
7596000 1010.8 -2.87156
7597000 1035.25 -2.87603
7598000 1070.06 -2.88658
7599000 1040.54 -2.88246
7600000 1050.37 -2.87641
7601000 1018.93 -2.88352
7602000 1036.31 -2.88201
7603000 1063.97 -2.88144
7604000 1087.11 -2.86864
7605000 1057.79 -2.87277
7606000 970.914 -2.89212
7607000 1004.16 -2.88629
7608000 1016.02 -2.88066
7609000 987.004 -2.88963
7610000 1047.85 -2.86728
7611000 1027.31 -2.86546
7612000 1042 -2.87028
7613000 1008.07 -2.88726
7614000 1030.23 -2.88613
7615000 1047 -2.88413
7616000 1072.18 -2.89655
7617000 991.367 -2.91212
7618000 1007.39 -2.90143
7619000 1042.48 -2.89661
7620000 1001.38 -2.90227
7621000 959.802 -2.90313
7622000 1020.75 -2.89107
7623000 1019.75 -2.89096
7624000 990.913 -2.88314
7625000 1020.3 -2.88568
7626000 1057.68 -2.87729
7627000 1026.96 -2.8808
7628000 1068.14 -2.86776
7629000 1049.14 -2.88506
7630000 988.008 -2.89116
7631000 1031.47 -2.88101
7632000 1007.87 -2.89427
7633000 1038.88 -2.88681
7634000 987.39 -2.89948
7635000 1052.19 -2.87915
7636000 1051.92 -2.86618
7637000 1027.68 -2.8626
7638000 1020.26 -2.86877
7639000 1017.65 -2.86902
7640000 1014.69 -2.88041
7641000 1025.33 -2.87894
7642000 1025.12 -2.87433
7643000 1033.98 -2.87835
7644000 1033.31 -2.88148
7645000 1057.31 -2.8642
7646000 979.208 -2.8766
7647000 1020.74 -2.87197
7648000 1074.91 -2.86934
7649000 1006.44 -2.88504
7650000 1057.23 -2.87613
7651000 1061.74 -2.8959
7652000 1030.95 -2.88129
7653000 1108.5 -2.86171
7654000 1096.12 -2.8566
7655000 1064.06 -2.85854
7656000 1070.86 -2.86918
7657000 1064.8 -2.88505
7658000 992.595 -2.87789
7659000 1042.64 -2.86817
7660000 1078.07 -2.86842
7661000 1125.3 -2.83156
7662000 1064.31 -2.87358
7663000 1040.57 -2.87895
7664000 1007.29 -2.87008
7665000 1009.9 -2.88132
7666000 1034.07 -2.862
7667000 1044.25 -2.86316
7668000 1009.68 -2.87263
7669000 1084.05 -2.85292
7670000 1060.62 -2.86502
7671000 1011.57 -2.87889
7672000 1002.96 -2.89244
7673000 998.505 -2.8782
7674000 1069.09 -2.85872
7675000 1035.13 -2.87299
7676000 992.125 -2.8812
7677000 1033.3 -2.87468
7678000 1027.99 -2.87943
7679000 1022.1 -2.87778
7680000 990.467 -2.90051
7681000 1025.82 -2.89018
7682000 1009.5 -2.88946
7683000 1004.15 -2.89111
7684000 1023 -2.87714
7685000 1019.97 -2.85632
7686000 987.913 -2.88123
7687000 1071.1 -2.87945
7688000 1067.88 -2.87649
7689000 1075.48 -2.86407
7690000 1055.17 -2.87056
7691000 1052.1 -2.86476
7692000 1046.97 -2.87715
7693000 970.792 -2.91554
7694000 1004.28 -2.89177
7695000 1017.59 -2.882
7696000 1032.27 -2.86927
7697000 1002.78 -2.88384
7698000 1006.25 -2.85651
7699000 1009.43 -2.86592
7700000 1013.61 -2.86168
7701000 998.046 -2.88045
7702000 1057.58 -2.87709
7703000 997.866 -2.88529
7704000 1027.86 -2.87974
7705000 1082.27 -2.87789
7706000 990.039 -2.8898
7707000 1086.25 -2.86753
7708000 1031.73 -2.88041
7709000 1076.64 -2.88158
7710000 1061.21 -2.88092
7711000 1045.61 -2.875
7712000 1036.11 -2.88902
7713000 1049.94 -2.8889
7714000 1039.01 -2.88233
7715000 1041.14 -2.88031
7716000 1053.08 -2.87406
7717000 1105.15 -2.86099
7718000 1032.06 -2.86501
7719000 1110.62 -2.8628
7720000 1057.35 -2.86847
7721000 1059.54 -2.8446
7722000 983.864 -2.88917
7723000 1024.04 -2.8851
7724000 1100.34 -2.85771
7725000 1016.95 -2.88315
7726000 1048.1 -2.88186
7727000 1038.07 -2.89064
7728000 1095.09 -2.85409
7729000 1073.6 -2.87711
7730000 1052.55 -2.8666
7731000 1009.62 -2.88328
7732000 1031.08 -2.86676
7733000 1063.39 -2.87066
7734000 1084.94 -2.8651
7735000 1043.69 -2.8733
7736000 1133.01 -2.84651
7737000 1008.65 -2.8837
7738000 1057.86 -2.85177
7739000 1090.98 -2.85345
7740000 1022.36 -2.87177
7741000 1049.05 -2.8632
7742000 1108.14 -2.85272
7743000 1061.38 -2.86929
7744000 1049.87 -2.87279
7745000 1035.9 -2.8692
7746000 993.716 -2.8786
7747000 1031.77 -2.87475
7748000 1013.97 -2.87594
7749000 1037.92 -2.88062
7750000 1000.24 -2.88063
