# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
5772000 1032.54 -2.88511
5773000 1060.64 -2.87922
5774000 1022.05 -2.87294
5775000 1004.74 -2.88017
5776000 1059.36 -2.88132
5777000 995.654 -2.88488
5778000 985.954 -2.8868
5779000 1063.97 -2.87491
5780000 1005.95 -2.89301
5781000 1042.65 -2.8796
5782000 998.437 -2.88778
5783000 967.114 -2.88838
5784000 1011.02 -2.88499
5785000 1010.31 -2.88446
5786000 945.27 -2.90429
5787000 962.782 -2.9029
5788000 992.505 -2.88854
5789000 988.375 -2.90246
5790000 995.479 -2.87913
5791000 1009.25 -2.89185
5792000 962.363 -2.89413
5793000 959.364 -2.89965
5794000 1014.53 -2.88759
5795000 994.978 -2.90015
5796000 948.536 -2.8973
5797000 956.652 -2.90351
5798000 946.246 -2.9101
5799000 1027.22 -2.89828
5800000 948.911 -2.90232
5801000 1030.85 -2.89151
5802000 1020.71 -2.89142
5803000 1044.28 -2.89063
5804000 980.046 -2.89781
5805000 1033.34 -2.87724
5806000 944.213 -2.88918
5807000 968.302 -2.89599
5808000 967.404 -2.88848
5809000 1021.59 -2.88579
5810000 1016.44 -2.87705
5811000 1001.39 -2.89612
5812000 1000.69 -2.8923
5813000 989.19 -2.88744
5814000 967.065 -2.88657
5815000 996.09 -2.88982
5816000 1012.94 -2.88393
5817000 951.735 -2.90229
5818000 968.736 -2.89299
5819000 1078.78 -2.86928
5820000 1036.16 -2.88911
5821000 1021.57 -2.87658
5822000 960.777 -2.89312
5823000 1011.1 -2.88604
5824000 1003.39 -2.88601
5825000 1029.95 -2.87725
5826000 983.02 -2.88798
5827000 1069.1 -2.85876
5828000 998.395 -2.87238
5829000 1027.3 -2.87387
5830000 1020.9 -2.88335
5831000 1017.08 -2.88465
5832000 1021.47 -2.89149
5833000 987.903 -2.90551
5834000 1049.37 -2.88984
5835000 1025.51 -2.88962
5836000 976.177 -2.88176
5837000 989.575 -2.88695
5838000 983.212 -2.88923
5839000 1007.23 -2.88728
5840000 986.147 -2.88491
5841000 998.663 -2.87656
5842000 1049.26 -2.85339
5843000 1034.58 -2.87888
5844000 958.254 -2.90224
5845000 974.617 -2.89484
5846000 998.632 -2.89334
5847000 1000.28 -2.87019
5848000 1004.91 -2.89534
5849000 1002.24 -2.89089
5850000 951.083 -2.91419
5851000 1027.91 -2.89014
5852000 973.139 -2.90386
5853000 990.721 -2.89842
5854000 1028.12 -2.90308
5855000 982.019 -2.89684
5856000 952.088 -2.89557
5857000 1007.89 -2.88761
5858000 977.441 -2.90648
5859000 960.118 -2.89242
5860000 1007.88 -2.89457
5861000 985.358 -2.89475
5862000 1048.51 -2.87078
5863000 1010.86 -2.88784
5864000 1015.87 -2.88844
5865000 999.447 -2.89425
5866000 957.239 -2.90719
5867000 1006.38 -2.88345
5868000 1002.95 -2.88816
5869000 978.716 -2.87905
5870000 1040.92 -2.86473
5871000 976.055 -2.88502
5872000 995.767 -2.8846
5873000 1033.07 -2.86248
5874000 1020.14 -2.89076
5875000 986.911 -2.89136
5876000 995.804 -2.90261
5877000 981.64 -2.90631
5878000 985.259 -2.89876
5879000 985.776 -2.88734
5880000 1020.09 -2.88712
5881000 1028.45 -2.88992
5882000 1017.15 -2.89908
5883000 996.387 -2.90305
5884000 981.67 -2.89974
5885000 998.135 -2.89275
5886000 953.221 -2.89755
5887000 939.063 -2.90021
5888000 1002.84 -2.8797
5889000 1008.86 -2.88384
5890000 984.188 -2.89232
5891000 949.608 -2.90491
5892000 1051.18 -2.87437
5893000 1044.69 -2.88938
5894000 1009.24 -2.88246
5895000 1027.09 -2.86967
5896000 1039.17 -2.8726
5897000 981.825 -2.88601
5898000 965.236 -2.90228
5899000 1031.61 -2.89394
5900000 991.142 -2.90453
5901000 970.702 -2.8877
5902000 1037.54 -2.88142
5903000 1003.99 -2.87852
5904000 1010.11 -2.89207
5905000 1037.69 -2.88494
5906000 995.17 -2.89829
5907000 987.117 -2.88778
5908000 979.011 -2.90292
5909000 967.225 -2.88579
5910000 992.427 -2.88988
5911000 968.9 -2.89691
5912000 1036.8 -2.88228
5913000 1013.52 -2.8826
5914000 943.748 -2.90744
5915000 970.698 -2.89758
5916000 1020.49 -2.87673
5917000 948.809 -2.88622
5918000 982.605 -2.88914
5919000 1042.54 -2.90045
5920000 989.767 -2.88168
5921000 1007.41 -2.88635
5922000 995.436 -2.88939
5923000 957.863 -2.8823
5924000 1037.87 -2.87763
5925000 994.8 -2.88119
5926000 1001.85 -2.88052
5927000 976.765 -2.89327
5928000 970.713 -2.88519
5929000 963.578 -2.89849
5930000 958.918 -2.88584
5931000 1005.34 -2.87732
5932000 952.62 -2.89232
5933000 1026.56 -2.87443
5934000 971.686 -2.89649
5935000 991.334 -2.88911
5936000 1034.59 -2.87986
5937000 977.467 -2.89072
5938000 981.144 -2.89194
5939000 984.012 -2.89435
5940000 980.76 -2.88161
5941000 973.454 -2.88437
5942000 978.676 -2.89315
5943000 1029.12 -2.87482
5944000 1012.21 -2.88189
5945000 983.363 -2.88817
5946000 1011.83 -2.87294
5947000 1039.56 -2.879
5948000 921.041 -2.89975
5949000 997.09 -2.88325
5950000 1013.08 -2.88312
5951000 1003.47 -2.87968
5952000 1010.14 -2.88168
5953000 930.795 -2.89523
5954000 1022.55 -2.89045
5955000 1056.68 -2.87646
5956000 1055.26 -2.88412
5957000 970.664 -2.87938
5958000 1034.9 -2.88055
5959000 972.66 -2.89381
5960000 983.462 -2.89216
5961000 1045.83 -2.87951
5962000 1002.51 -2.90229
5963000 1008.71 -2.8919
5964000 1028.67 -2.88783
5965000 1041.31 -2.88943
5966000 959.888 -2.8905
5967000 991.071 -2.89521
5968000 1002.03 -2.89061
5969000 950.487 -2.90916
5970000 987.901 -2.89945
5971000 967.058 -2.88662
5972000 952.866 -2.89181
5973000 985.559 -2.89402
5974000 988.993 -2.88949
5975000 948.461 -2.89881
5976000 1018.28 -2.88831
5977000 970.556 -2.89162
5978000 1006.58 -2.88355
5979000 1043.74 -2.86242
5980000 986.705 -2.89266
5981000 968.1 -2.8966
5982000 1001.47 -2.88836
5983000 973.771 -2.88912
5984000 1000.4 -2.87861
5985000 964.549 -2.89447
5986000 1035.15 -2.89196
5987000 1012.23 -2.87663
5988000 1013.22 -2.87936
5989000 978.814 -2.86838
5990000 1014.94 -2.88144
5991000 975.058 -2.88269
5992000 970.759 -2.89396
5993000 1002.63 -2.87979
5994000 982.914 -2.89313
5995000 996.296 -2.87314
5996000 1017.19 -2.8893
5997000 990.001 -2.86716
5998000 1002.56 -2.86907
5999000 1004.43 -2.8823
6000000 1008.15 -2.88046
6001000 943.142 -2.89107
6002000 977.744 -2.88429
6003000 986.758 -2.88381
6004000 938.995 -2.89372
6005000 1011.7 -2.87367
6006000 957.563 -2.8875
6007000 992.92 -2.9026
6008000 1054.83 -2.88669
6009000 1002.82 -2.88652
6010000 1068.53 -2.8815
6011000 979.998 -2.88983
6012000 954.093 -2.89187
6013000 1048.1 -2.89023
6014000 947.247 -2.89538
6015000 1008.71 -2.90192
6016000 993.876 -2.8815
6017000 1009.18 -2.89396
6018000 1011.32 -2.88081
6019000 974.497 -2.8901
6020000 1014.05 -2.88426
6021000 951.753 -2.8911
6022000 988.374 -2.89248
6023000 936.763 -2.88524
6024000 1050.55 -2.86209
6025000 1015.78 -2.8679
6026000 995.655 -2.8534
6027000 1048.25 -2.86093
6028000 1059.89 -2.87357
6029000 963.908 -2.88498
6030000 977.387 -2.88875
6031000 965.86 -2.89828
6032000 1032.83 -2.88061
6033000 1006.37 -2.87967
6034000 1021.28 -2.8879
6035000 989.013 -2.88597
6036000 988.047 -2.8905
6037000 993.398 -2.88491
6038000 996.052 -2.87977
6039000 1023.91 -2.88378
6040000 1011.77 -2.88881
6041000 1002.86 -2.90904
6042000 994.354 -2.89844
6043000 982.073 -2.91517
6044000 979.842 -2.90873
6045000 981.89 -2.90669
6046000 1002.38 -2.90467
6047000 969.039 -2.92284
6048000 1051 -2.9166
6049000 984.248 -2.92505
6050000 974.529 -2.92522
6051000 988.915 -2.91752
6052000 1015.74 -2.90582
6053000 1008.72 -2.92924
6054000 971.949 -2.93183
6055000 1082.32 -2.91284
6056000 977.665 -2.92569
6057000 964.539 -2.92417
6058000 1031.1 -2.91422
6059000 1011.48 -2.91342
6060000 1012.72 -2.90692
6061000 1062.85 -2.89064
6062000 976.487 -2.89504
6063000 977.228 -2.89719
6064000 1047.33 -2.88889
6065000 1004.04 -2.90137
6066000 938.923 -2.89383
6067000 993.678 -2.88853
6068000 1003.37 -2.89168
6069000 977.051 -2.87776
6070000 1038.97 -2.88474
6071000 987.795 -2.89291
6072000 1023.79 -2.89923
6073000 998.701 -2.89592
6074000 1000.28 -2.89576
6075000 975.306 -2.90083
6076000 1016.99 -2.88204
6077000 993.047 -2.89193
6078000 991.397 -2.88898
6079000 1039.78 -2.86172
6080000 1052.65 -2.87027
6081000 1017.44 -2.88617
6082000 1026.09 -2.87645
6083000 1018.23 -2.88985
6084000 1000.06 -2.88399
6085000 1027.55 -2.8759
6086000 1020.19 -2.87487
6087000 975.097 -2.89464
6088000 1032.99 -2.86477
6089000 1004.31 -2.87488
6090000 1059.98 -2.88238
6091000 974.407 -2.88885
6092000 1003.58 -2.85986
6093000 1055.02 -2.86645
6094000 1036.96 -2.88713
6095000 1039.46 -2.87688
6096000 1018.81 -2.88634
6097000 1031.91 -2.87131
6098000 957.221 -2.8902
6099000 1045.73 -2.86753
6100000 1047.06 -2.87046
