# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
9607000 1091.44 -2.8454
9608000 1054.02 -2.86519
9609000 1108.14 -2.85308
9610000 1079 -2.86092
9611000 1080.63 -2.87249
9612000 1040.53 -2.875
9613000 1060.62 -2.86571
9614000 1003.33 -2.86666
9615000 1053.68 -2.85969
9616000 1119.48 -2.84807
9617000 1058.11 -2.87728
9618000 1085.59 -2.87201
9619000 1066.79 -2.86024
9620000 1017.75 -2.87334
9621000 1067.28 -2.87764
9622000 1049.65 -2.87019
9623000 1087.51 -2.85895
9624000 1096.02 -2.85044
9625000 1111.97 -2.86953
9626000 1114.6 -2.85301
9627000 1102.82 -2.85261
9628000 957.496 -2.87301
9629000 1113.36 -2.86344
9630000 1090.13 -2.84726
9631000 1098.56 -2.85772
9632000 1078.9 -2.87046
9633000 1088.55 -2.86668
9634000 1029.92 -2.86659
9635000 1000.38 -2.89073
9636000 1064.46 -2.8661
9637000 1081.93 -2.86504
9638000 1043.96 -2.88501
9639000 1072.76 -2.87954
9640000 1069.72 -2.8692
9641000 1082.89 -2.86434
9642000 1055.09 -2.87697
9643000 1047.25 -2.87035
9644000 1019.7 -2.88083
9645000 1038.1 -2.88747
9646000 1055.36 -2.86974
9647000 1005.17 -2.88967
9648000 1038.93 -2.87407
9649000 1024.33 -2.88296
9650000 1086.53 -2.86103
9651000 1112.7 -2.869
9652000 1085.66 -2.87333
9653000 1126.29 -2.86206
9654000 1085.33 -2.85734
9655000 1037.3 -2.8749
9656000 1063.04 -2.87188
9657000 1126.7 -2.84809
9658000 1080.48 -2.87111
9659000 1067.87 -2.85666
9660000 1081.55 -2.8548
9661000 1088.69 -2.8592
9662000 1048.2 -2.87036
9663000 1033.38 -2.86702
9664000 1078.78 -2.85955
9665000 1066.24 -2.87167
9666000 1037.24 -2.8665
9667000 1078.63 -2.88059
9668000 1065.94 -2.85499
9669000 1050.2 -2.87322
9670000 1089.64 -2.8659
9671000 1124.66 -2.85407
9672000 1009.57 -2.87048
9673000 1081.39 -2.87751
9674000 1067.28 -2.86397
9675000 1030.98 -2.86225
9676000 1077.47 -2.87129
9677000 1039.12 -2.85735
9678000 1057.94 -2.87012
9679000 1042.88 -2.87843
9680000 1054.44 -2.86625
9681000 1069.25 -2.87011
9682000 1106.51 -2.8515
9683000 1128.83 -2.85165
9684000 995.339 -2.87391
9685000 1056.22 -2.85589
9686000 1003.62 -2.87121
9687000 1082.59 -2.85012
9688000 1042.64 -2.87073
9689000 1014.9 -2.87425
9690000 1100.49 -2.86226
9691000 1057.81 -2.87194
9692000 1043.06 -2.88196
9693000 1103.02 -2.86966
9694000 1077.52 -2.86394
9695000 1073.38 -2.87016
9696000 1066.53 -2.86259
9697000 1052.61 -2.87341
9698000 1037.7 -2.86981
9699000 1080.73 -2.86458
9700000 1060.35 -2.87079
9701000 1047.46 -2.87302
9702000 1151.36 -2.84604
9703000 1007.81 -2.86612
9704000 1089.93 -2.85799
9705000 1035.8 -2.86426
9706000 1135.97 -2.84182
9707000 1077.62 -2.86733
9708000 1108.52 -2.8488
9709000 1084.43 -2.87051
9710000 1106.67 -2.85811
9711000 1033.9 -2.86745
9712000 1056.22 -2.88121
9713000 1048.13 -2.87409
9714000 1070.92 -2.86067
9715000 999.108 -2.88485
9716000 1043.78 -2.86443
9717000 995.148 -2.86958
9718000 1036.62 -2.87324
9719000 1080.96 -2.8579
9720000 1073.15 -2.86122
9721000 1079.27 -2.87592
9722000 1039.73 -2.88477
9723000 1094.64 -2.8763
9724000 1065.75 -2.8671
9725000 1100.15 -2.86373
9726000 1072.48 -2.87571
9727000 1070.48 -2.87445
9728000 989.399 -2.8764
9729000 1069.96 -2.87403
9730000 1045.66 -2.85905
9731000 1052.48 -2.86831
9732000 1098.36 -2.86554
9733000 1074.08 -2.86841
9734000 1067.24 -2.87441
9735000 1073.9 -2.87122
9736000 1113.77 -2.84001
9737000 1083.04 -2.86239
9738000 1084.62 -2.86979
9739000 1055.38 -2.87836
9740000 1068.5 -2.86339
9741000 1107.32 -2.85481
9742000 1057.01 -2.869
9743000 1105.91 -2.86948
9744000 1051.2 -2.87573
9745000 1100.11 -2.85024
9746000 1061.98 -2.86329
9747000 1070.38 -2.85348
9748000 1090 -2.86136
9749000 1030.77 -2.8766
9750000 1032.4 -2.86333
9751000 1156.74 -2.85394
9752000 1078.18 -2.87323
9753000 1072.53 -2.87026
9754000 1097.49 -2.8593
9755000 1033.31 -2.87644
9756000 1041.14 -2.87536
9757000 1113.1 -2.86438
9758000 1124.88 -2.86038
9759000 1078.67 -2.86314
9760000 1079.08 -2.8703
9761000 1037.76 -2.86741
9762000 1046.68 -2.86929
9763000 1042.91 -2.8582
9764000 1081.5 -2.85447
9765000 1056.19 -2.8632
9766000 1037.34 -2.8744
9767000 1055.26 -2.85224
9768000 1084.55 -2.85603
9769000 1073.53 -2.87053
9770000 1134.51 -2.84688
9771000 1065.11 -2.87369
9772000 1004.78 -2.88549
9773000 1064.62 -2.87315
9774000 1045.81 -2.86951
9775000 1044.02 -2.86874
9776000 1070.41 -2.85653
9777000 1045.05 -2.86778
9778000 1061.38 -2.88399
9779000 990.912 -2.88317
9780000 1035.08 -2.88841
9781000 1091.53 -2.86027
9782000 1030.99 -2.88313
9783000 1088.33 -2.86306
9784000 1041.58 -2.8647
9785000 1065.19 -2.88625
9786000 1040.11 -2.87888
9787000 1129.41 -2.85024
9788000 1107.44 -2.85564
9789000 1149.98 -2.85049
9790000 1069.18 -2.87913
9791000 1033.14 -2.87046
9792000 1039.7 -2.85834
9793000 1065.56 -2.85684
9794000 1051.59 -2.86754
9795000 1095.65 -2.8596
9796000 1086.44 -2.85619
9797000 1107.41 -2.85811
9798000 1071.45 -2.85564
9799000 1112.1 -2.85294
9800000 1037.9 -2.878
9801000 1053.63 -2.87341
9802000 1040.48 -2.86906
9803000 1136.33 -2.83598
9804000 1085.65 -2.8511
9805000 1080.66 -2.85588
9806000 1086.37 -2.87347
9807000 1100.55 -2.8485
9808000 1095.59 -2.85527
9809000 1048.8 -2.863
9810000 1088.79 -2.85344
9811000 1074.82 -2.86261
9812000 1018.57 -2.87666
9813000 1041.63 -2.85902
9814000 1002.54 -2.87283
9815000 1037.86 -2.85677
9816000 1099.75 -2.8532
9817000 1040.62 -2.87325
9818000 1049.68 -2.8652
9819000 1034.27 -2.86324
9820000 1066.16 -2.86141
9821000 1068.38 -2.8685
9822000 1061.3 -2.89666
9823000 1042.71 -2.89453
9824000 1052.5 -2.88372
9825000 1075.96 -2.87921
9826000 1092.68 -2.85962
9827000 1096.04 -2.85769
9828000 1104.86 -2.86548
9829000 1050.75 -2.86815
9830000 1030.47 -2.86384
9831000 1051.58 -2.87089
9832000 995.187 -2.87696
9833000 1059.29 -2.86376
9834000 1114.97 -2.84749
9835000 1054.82 -2.85398
9836000 1056.79 -2.87024
9837000 1060.89 -2.86694
9838000 1056.38 -2.87507
9839000 1124.16 -2.86345
9840000 1047.96 -2.88581
9841000 1076.56 -2.86857
9842000 1035.42 -2.87409
9843000 1118.87 -2.85846
9844000 1051.06 -2.87648
9845000 1011.04 -2.86943
9846000 1045.02 -2.87071
9847000 1089.06 -2.86388
9848000 1106 -2.85739
9849000 1074 -2.85381
9850000 1107.27 -2.85923
9851000 1044.52 -2.87619
9852000 1078.84 -2.86033
9853000 1057.59 -2.87235
9854000 1061.31 -2.86609
9855000 1072.29 -2.8791
9856000 1075.62 -2.87658
9857000 1095.64 -2.86213
9858000 1020.62 -2.86558
9859000 1049.07 -2.87228
9860000 1049.81 -2.86635
9861000 1102.85 -2.85042
9862000 1085.11 -2.85646
9863000 1089.29 -2.86193
9864000 1072.61 -2.85704
9865000 1089.17 -2.85027
9866000 1099.39 -2.86722
9867000 1043.36 -2.88867
9868000 1060.83 -2.87401
9869000 1059.24 -2.85772
9870000 1092.44 -2.86028
9871000 1021.08 -2.88022
9872000 1079.12 -2.86002
9873000 1031.54 -2.88019
9874000 1092.93 -2.85315
9875000 1090.94 -2.86808
9876000 1124.77 -2.86048
9877000 1046.14 -2.86414
9878000 1088.31 -2.86873
9879000 1053.47 -2.86313
9880000 1121.23 -2.83572
9881000 1017.62 -2.86482
9882000 1086.16 -2.86266
9883000 1066.08 -2.87045
9884000 1055.55 -2.86698
9885000 1035.68 -2.87447
9886000 1077.21 -2.87409
9887000 1067.14 -2.85757
9888000 1086.39 -2.85265
9889000 1121.78 -2.83448
9890000 1081.95 -2.84902
9891000 1026.94 -2.86995
9892000 1057.4 -2.85737
9893000 1030.15 -2.86225
9894000 1046.89 -2.86856
9895000 1046.9 -2.85576
9896000 1060.51 -2.86183
9897000 1033.91 -2.86843
9898000 1085.81 -2.85033
9899000 1074.42 -2.85627
9900000 1075.08 -2.86274
9901000 1076.73 -2.86163
9902000 1102.19 -2.86135
9903000 1026.45 -2.88043
9904000 1096.65 -2.8537
9905000 1100.89 -2.84021
9906000 1069.2 -2.84509
9907000 1094.15 -2.85413
9908000 1078 -2.85905
9909000 1061.16 -2.86756
9910000 1044.8 -2.87593
9911000 1081.73 -2.85518
9912000 1061.08 -2.85383
9913000 1053.01 -2.86263
9914000 1103.57 -2.85944
9915000 1130.99 -2.85205
9916000 1046.1 -2.87247
9917000 1094.98 -2.85803
9918000 1075.94 -2.87513
9919000 1061.37 -2.8564
9920000 1081.1 -2.861
9921000 1083.23 -2.8689
9922000 1075.56 -2.8632
9923000 1121.23 -2.84821
9924000 1112.02 -2.84164
9925000 1052.32 -2.86709
9926000 1059.81 -2.863
9927000 1086.83 -2.8388
9928000 1080.58 -2.8592
9929000 1085.53 -2.86095
9930000 1091.64 -2.86196
9931000 1070.14 -2.8667
9932000 1045.79 -2.86145
9933000 1094.97 -2.84942
9934000 1089.48 -2.85702
9935000 1126.37 -2.85226
9936000 1044.21 -2.87355
9937000 1068.41 -2.86786
9938000 1047.49 -2.8464
9939000 1059.58 -2.85719
9940000 1054.02 -2.85659
9941000 1098.62 -2.85402
9942000 1115.37 -2.84071
9943000 1082.79 -2.84391
9944000 1044.19 -2.86425
9945000 1069.88 -2.8624
9946000 1044 -2.86896
9947000 1094.21 -2.85594
9948000 1070.33 -2.86099
9949000 1051.72 -2.87187
9950000 1100.27 -2.87106
