# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
1775000 939.113 -2.96476
1776000 923.825 -2.96024
1777000 1012.69 -2.94026
1778000 956.188 -2.95531
1779000 890.833 -2.97316
1780000 946.666 -2.95841
1781000 980.584 -2.95492
1782000 876.481 -2.96959
1783000 933.028 -2.95674
1784000 961.151 -2.9706
1785000 991.178 -2.95949
1786000 968.06 -2.96409
1787000 945.301 -2.96637
1788000 863.136 -2.97979
1789000 959.201 -2.96805
1790000 961.225 -2.96757
1791000 940.697 -2.95492
1792000 1060.09 -2.92968
1793000 918.698 -2.96301
1794000 933.645 -2.95394
1795000 883.59 -2.97132
1796000 963.735 -2.96024
1797000 909.398 -2.98046
1798000 926.725 -2.96315
1799000 954.74 -2.95898
1800000 965.019 -2.95623
1801000 952.238 -2.96522
1802000 888.629 -2.96516
1803000 946.052 -2.96165
1804000 999.982 -2.95629
1805000 984.843 -2.94479
1806000 960.366 -2.96559
1807000 912.054 -2.97118
1808000 934.863 -2.96364
1809000 917.721 -2.96693
1810000 977.012 -2.95179
1811000 934.907 -2.97123
1812000 901.511 -2.96487
1813000 954.113 -2.96258
1814000 929.178 -2.96004
1815000 958.03 -2.9581
1816000 926.613 -2.96945
1817000 934.632 -2.95869
1818000 921.701 -2.96861
1819000 900.548 -2.96262
1820000 973.583 -2.95865
1821000 983.176 -2.95663
1822000 913.66 -2.97312
1823000 893.536 -2.98032
1824000 935.693 -2.9627
1825000 915.292 -2.97517
1826000 889.756 -2.96554
1827000 920.09 -2.96896
1828000 943.115 -2.95377
1829000 953.391 -2.95708
1830000 920.364 -2.96937
1831000 914.094 -2.96221
1832000 883.882 -2.97741
1833000 930.331 -2.96567
1834000 982.213 -2.95998
1835000 971.379 -2.96117
1836000 974.826 -2.95359
1837000 943.756 -2.9662
1838000 937.417 -2.96024
1839000 868.095 -2.96643
1840000 941.611 -2.95651
1841000 914.935 -2.96616
1842000 885.216 -2.97455
1843000 941.724 -2.9646
1844000 905.728 -2.97581
1845000 896.603 -2.96746
1846000 942.532 -2.96254
1847000 980.118 -2.95887
1848000 964.059 -2.95465
1849000 910.058 -2.96901
1850000 911.85 -2.9687
1851000 941.305 -2.96137
1852000 956.159 -2.9665
1853000 917.115 -2.97024
1854000 913.978 -2.96703
1855000 979.2 -2.95846
1856000 926.064 -2.96164
1857000 925.19 -2.97138
1858000 950.593 -2.96776
1859000 977.293 -2.95228
1860000 924.711 -2.966
1861000 917.985 -2.96609
1862000 928.164 -2.97906
1863000 972.323 -2.95522
1864000 923.992 -2.97251
1865000 925.284 -2.96204
1866000 922.48 -2.97287
1867000 940.697 -2.96717
1868000 980.154 -2.95545
1869000 930.441 -2.96834
1870000 919.851 -2.96362
1871000 934.736 -2.96098
1872000 922.83 -2.97096
1873000 946.367 -2.96187
1874000 915.058 -2.96571
1875000 913.741 -2.97548
1876000 939.412 -2.9585
1877000 943.551 -2.95963
1878000 986.102 -2.96037
1879000 926.397 -2.9685
1880000 923.112 -2.96899
1881000 974.52 -2.95584
1882000 930.022 -2.94447
1883000 966.582 -2.95263
1884000 926.732 -2.9585
1885000 911.627 -2.96179
1886000 912.068 -2.96756
1887000 927.615 -2.95394
1888000 916.995 -2.94244
1889000 908.992 -2.95346
1890000 928.844 -2.9558
1891000 911.67 -2.96661
1892000 913.991 -2.95818
1893000 928.691 -2.95778
1894000 890.617 -2.96244
1895000 976.238 -2.92307
1896000 896.343 -2.94115
1897000 963.753 -2.92595
1898000 863.974 -2.94
1899000 960.38 -2.91026
1900000 912.704 -2.93207
1901000 912.439 -2.92404
1902000 949.426 -2.91064
1903000 894.299 -2.92792
1904000 936.753 -2.91833
1905000 890.118 -2.92638
1906000 936.567 -2.90877
1907000 885.532 -2.91641
1908000 999.166 -2.90954
1909000 941.835 -2.89811
1910000 950.458 -2.89774
1911000 931.831 -2.91226
1912000 943.382 -2.90699
1913000 910.997 -2.90663
1914000 996.286 -2.90273
1915000 981.416 -2.89683
1916000 900.972 -2.91833
1917000 929.836 -2.90646
1918000 924.936 -2.90348
1919000 913.385 -2.9221
1920000 899.122 -2.91809
1921000 964.49 -2.91691
1922000 885.58 -2.93148
1923000 986.221 -2.90713
1924000 977.851 -2.91998
1925000 919.247 -2.91802
1926000 947.625 -2.90875
1927000 952.207 -2.90898
1928000 918.815 -2.9152
1929000 922.928 -2.92119
1930000 908.34 -2.91274
1931000 916.466 -2.92713
1932000 951.42 -2.92001
1933000 917.034 -2.91543
1934000 915.684 -2.92389
1935000 921.848 -2.93399
1936000 928.998 -2.90605
1937000 910.19 -2.91542
1938000 888.72 -2.90753
1939000 943.097 -2.91949
1940000 853.008 -2.92811
1941000 881.386 -2.9136
1942000 964.625 -2.91045
1943000 928.088 -2.90595
1944000 965.78 -2.90203
1945000 948.494 -2.91511
1946000 891.571 -2.92038
1947000 908.824 -2.91306
1948000 938.602 -2.9171
1949000 928.337 -2.90709
1950000 942.094 -2.90321
1951000 907.833 -2.91353
1952000 934.022 -2.91236
1953000 972.947 -2.91565
1954000 921.348 -2.9125
1955000 936.959 -2.90706
1956000 906.261 -2.92016
1957000 962.895 -2.91264
1958000 953.227 -2.91003
1959000 889.225 -2.91776
1960000 948.679 -2.92111
1961000 952.721 -2.90529
1962000 930.431 -2.91834
1963000 900.824 -2.92717
1964000 953.722 -2.91426
1965000 950.579 -2.91678
1966000 915.957 -2.92474
1967000 890.75 -2.92819
1968000 919.899 -2.92503
1969000 897.725 -2.92429
1970000 954.778 -2.90994
1971000 954.162 -2.91132
1972000 920.036 -2.92453
1973000 911.48 -2.92489
1974000 940.908 -2.914
1975000 928.939 -2.91376
1976000 947.128 -2.91155
1977000 963.72 -2.91251
1978000 932.264 -2.91398
1979000 941.77 -2.91607
1980000 976.816 -2.89769
1981000 958.099 -2.90161
1982000 946.633 -2.9071
1983000 894.216 -2.93532
1984000 941.042 -2.91733
1985000 921.977 -2.9168
1986000 968.385 -2.90622
1987000 949.02 -2.91945
1988000 949.171 -2.90767
1989000 950.347 -2.92179
1990000 915.478 -2.91926
1991000 960.762 -2.91718
1992000 943.371 -2.90393
1993000 948.925 -2.90507
1994000 946.177 -2.91042
1995000 918.251 -2.91476
1996000 919.21 -2.90922
1997000 956.786 -2.90121
1998000 905.738 -2.92154
1999000 938.308 -2.91594
2000000 961.673 -2.89627
2001000 944.644 -2.91185
2002000 968.197 -2.88971
2003000 932.634 -2.91352
2004000 907.215 -2.92483
2005000 902.216 -2.91085
2006000 929.47 -2.91195
2007000 942.11 -2.90722
2008000 959.721 -2.89613
2009000 936.403 -2.8964
2010000 946.744 -2.89704
2011000 959.847 -2.90137
2012000 910.433 -2.91437
2013000 965.729 -2.9087
2014000 985.821 -2.89939
2015000 934.559 -2.90883
2016000 898.201 -2.91545
2017000 940.124 -2.90658
2018000 922.862 -2.90827
2019000 926.55 -2.89432
2020000 997.245 -2.89907
2021000 915.641 -2.91504
2022000 936.506 -2.91774
2023000 937.568 -2.9239
2024000 918.565 -2.9135
2025000 936.147 -2.9144
2026000 875.112 -2.9333
2027000 972.883 -2.89867
2028000 902.801 -2.90823
2029000 905.712 -2.9129
2030000 895.012 -2.90429
2031000 911.044 -2.92336
2032000 879.91 -2.9061
2033000 941.267 -2.89829
2034000 960.97 -2.90631
2035000 952.007 -2.90457
2036000 960.235 -2.90631
2037000 985.697 -2.90174
2038000 931.049 -2.90592
2039000 921.448 -2.90375
2040000 960.318 -2.91123
2041000 914.384 -2.91074
2042000 953.914 -2.91474
2043000 975.239 -2.90806
2044000 895.694 -2.91993
2045000 913.083 -2.9138
2046000 923.456 -2.91526
2047000 909.213 -2.90996
2048000 965.074 -2.88903
2049000 940.739 -2.90829
2050000 920.894 -2.91814
2051000 949.495 -2.92088
2052000 951.11 -2.90195
2053000 864.48 -2.92035
2054000 952.23 -2.91494
2055000 938.74 -2.92453
2056000 923.509 -2.93178
2057000 939.066 -2.916
2058000 951.029 -2.91038
2059000 925.95 -2.91702
2060000 931.314 -2.90927
2061000 953.527 -2.91143
2062000 939.539 -2.92245
2063000 981.719 -2.91891
2064000 924.368 -2.94525
2065000 922.221 -2.92124
2066000 939.16 -2.93369
2067000 958.322 -2.91627
2068000 990.371 -2.92572
2069000 940.878 -2.95372
2070000 952.245 -2.93799
2071000 916.765 -2.94606
2072000 904.774 -2.92648
2073000 931.184 -2.92379
2074000 941.987 -2.93431
2075000 931.547 -2.91814
2076000 886.906 -2.93499
2077000 912.578 -2.93246
2078000 897.895 -2.92366
2079000 932.022 -2.92084
2080000 955.468 -2.93341
2081000 948.006 -2.94488
2082000 948.23 -2.94269
2083000 961.078 -2.9461
2084000 919.147 -2.95596
2085000 924.098 -2.96682
2086000 901.281 -2.96057
2087000 939.866 -2.95363
2088000 956.084 -2.95601
2089000 947.326 -2.95494
2090000 988.411 -2.9526
2091000 933.805 -2.96293
2092000 945.074 -2.94974
2093000 926.885 -2.95569
2094000 935.444 -2.96356
2095000 940.306 -2.95614
2096000 914.44 -2.96715
2097000 945.789 -2.95047
2098000 955.416 -2.9597
2099000 1061.26 -2.91772
2100000 920.235 -2.95424
2101000 890.198 -2.97043
2102000 932.788 -2.95631
2103000 927.915 -2.95655
2104000 899.735 -2.97207
2105000 892.737 -2.96438
2106000 957.159 -2.95672
2107000 982.018 -2.9603
2108000 920.418 -2.96354
2109000 889.312 -2.9651
2110000 865.897 -2.96571
2111000 942.8 -2.95701
2112000 892.838 -2.96172
2113000 952.351 -2.95821
2114000 875.214 -2.95933
2115000 967.226 -2.93872
2116000 906.345 -2.96297
2117000 903.521 -2.96376
2118000 946.664 -2.95761
2119000 957.437 -2.95344
2120000 923.119 -2.95668
2121000 931.84 -2.95447
2122000 930.767 -2.95561
2123000 962.252 -2.94915
2124000 893.979 -2.96009
2125000 978.273 -2.93328
2126000 900.466 -2.95061
2127000 925.069 -2.95016
2128000 899.848 -2.95822
2129000 909.302 -2.95265
2130000 960.065 -2.94931
2131000 958.348 -2.95164
2132000 884.725 -2.9676
2133000 930.779 -2.95561
2134000 935.148 -2.95723
2135000 912.264 -2.95
2136000 914.716 -2.94976
2137000 911.415 -2.95793
2138000 922.695 -2.95769
2139000 931.158 -2.94585
2140000 980.414 -2.94549
2141000 874.676 -2.95826
2142000 937.09 -2.95215
2143000 905.166 -2.96024
2144000 975.03 -2.93626
2145000 892.394 -2.95423
2146000 952.266 -2.94859
2147000 928.136 -2.95316
2148000 978.263 -2.94391
2149000 926.645 -2.95545
2150000 927.947 -2.9461
2151000 946.752 -2.96231
2152000 938.672 -2.96419
2153000 907.397 -2.96222
2154000 918.449 -2.95478
2155000 884.677 -2.96453
2156000 926.937 -2.9474
2157000 917.925 -2.95574
2158000 957.115 -2.94015
2159000 936.743 -2.94017
2160000 928.672 -2.95999
2161000 917.372 -2.95879
2162000 982.198 -2.94248
2163000 925.607 -2.94144
2164000 920.183 -2.95809
2165000 962.784 -2.94408
2166000 930.629 -2.95778
2167000 924.039 -2.95157
2168000 952.369 -2.96085
2169000 938.475 -2.96052
2170000 953.683 -2.95357
2171000 924.745 -2.95918
2172000 882.957 -2.96624
2173000 898.876 -2.96689
2174000 942.502 -2.96304
2175000 940.794 -2.94676
2176000 932.267 -2.95167
2177000 887.641 -2.9721
2178000 940.996 -2.96001
2179000 932.81 -2.95234
2180000 996.081 -2.94334
2181000 955.842 -2.94955
2182000 923.508 -2.95724
2183000 936.891 -2.9571
2184000 916.204 -2.95981
2185000 901.535 -2.96943
2186000 953.204 -2.95492
2187000 924.691 -2.95278
2188000 953.743 -2.94863
2189000 954.585 -2.9552
2190000 942.825 -2.95162
2191000 923.928 -2.95023
2192000 916.225 -2.95092
2193000 885.558 -2.94965
2194000 904.18 -2.96431
2195000 953.676 -2.95135
2196000 944.824 -2.96363
2197000 939.336 -2.95085
2198000 902.812 -2.96255
2199000 904.28 -2.97088
2200000 916.309 -2.96212
2201000 987.055 -2.94144
2202000 969.463 -2.94295
2203000 960.077 -2.95565
2204000 915.608 -2.96091
2205000 918.707 -2.95532
2206000 962.81 -2.95214
2207000 946.837 -2.95676
2208000 935.256 -2.95904
2209000 978.051 -2.9426
2210000 960.157 -2.94496
2211000 956.772 -2.95262
2212000 979.001 -2.94504
2213000 946.513 -2.95856
2214000 935.881 -2.95133
2215000 934.305 -2.96382
2216000 925.137 -2.95516
2217000 945.009 -2.95436
2218000 922.713 -2.95821
2219000 946.517 -2.95364
2220000 950.468 -2.95752
2221000 952.999 -2.95115
2222000 944.238 -2.95764
2223000 945.682 -2.96072
2224000 934.838 -2.96136
2225000 991.747 -2.94201
2226000 956.648 -2.94941
2227000 935.47 -2.95443
2228000 901.699 -2.96432
2229000 957.621 -2.9638
2230000 945.24 -2.96145
2231000 930.235 -2.96135
2232000 955.025 -2.96096
2233000 950.819 -2.95767
2234000 951.954 -2.96638
2235000 961.13 -2.96021
2236000 934.041 -2.95246
2237000 961.68 -2.96005
2238000 917.099 -2.9641
2239000 941.878 -2.95941
2240000 945.353 -2.95933
2241000 912.984 -2.9616
2242000 930.477 -2.96079
2243000 972.977 -2.95734
2244000 895.762 -2.96919
2245000 957.235 -2.95892
2246000 927.161 -2.96495
2247000 930.728 -2.96297
2248000 916.176 -2.96219
2249000 987.107 -2.95571
2250000 914.592 -2.95523
