# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
179000 889.449 -2.92625
180000 924.778 -2.9256
181000 861.439 -2.92442
182000 869.988 -2.93232
183000 859.772 -2.92527
184000 888.512 -2.92705
185000 914.529 -2.92764
186000 875.12 -2.93216
187000 926.861 -2.92225
188000 875.102 -2.93063
189000 900.62 -2.92621
190000 968.765 -2.92612
191000 898.3 -2.92853
192000 890.085 -2.92503
193000 929.076 -2.92429
194000 893.363 -2.93576
195000 916.954 -2.93948
196000 921.659 -2.93
197000 926.819 -2.92857
198000 899.82 -2.92865
199000 898.922 -2.93303
200000 879.293 -2.93824
201000 901.331 -2.92952
202000 868.667 -2.93863
203000 929.531 -2.92264
204000 889.21 -2.92741
205000 872.156 -2.91908
206000 919.013 -2.92762
207000 877.111 -2.9291
208000 909.456 -2.92868
209000 954.137 -2.90986
210000 900.834 -2.93
211000 905.626 -2.92584
212000 936.741 -2.92598
213000 933.538 -2.91113
214000 949.788 -2.92861
215000 893.9 -2.93265
216000 878.262 -2.92424
217000 915.592 -2.92159
218000 924.988 -2.92195
219000 906.147 -2.91402
220000 926.345 -2.91827
221000 920.172 -2.92624
222000 940.738 -2.91645
223000 853.95 -2.926
224000 936.246 -2.91466
225000 873.061 -2.92777
226000 910.163 -2.92924
227000 928.836 -2.91691
228000 858.194 -2.92488
229000 897.357 -2.92739
230000 886.226 -2.91109
231000 903.345 -2.919
232000 907.104 -2.92598
233000 860.224 -2.94095
234000 875.171 -2.93922
235000 884.282 -2.92892
236000 953.825 -2.91921
237000 880.782 -2.92503
238000 910.281 -2.92213
239000 911.598 -2.92329
240000 886.923 -2.9198
241000 910.541 -2.91891
242000 885.947 -2.93437
243000 828.705 -2.94008
244000 861.305 -2.9347
245000 911.925 -2.93344
246000 867.203 -2.93404
247000 834.177 -2.9321
248000 853.501 -2.92079
249000 889.507 -2.92339
250000 951.846 -2.91969
251000 890.679 -2.93824
252000 899.91 -2.94003
253000 869.806 -2.94122
254000 866.369 -2.94486
255000 911.224 -2.92228
256000 928.129 -2.91901
257000 914.188 -2.94255
258000 906.427 -2.93436
259000 899.78 -2.93469
260000 890.726 -2.93559
261000 894.796 -2.93799
262000 951.647 -2.91197
263000 959.797 -2.91684
264000 932.016 -2.93137
265000 934.548 -2.94316
266000 903.473 -2.97122
267000 942.8 -2.96524
268000 892.829 -2.9727
269000 906.678 -2.97014
270000 886.299 -2.97021
271000 885.178 -2.97237
272000 904.315 -2.97061
273000 888.79 -2.97474
274000 864.244 -2.97605
275000 912.207 -2.97777
276000 897.416 -2.96636
277000 873.022 -2.9753
278000 885.711 -2.97306
279000 884.512 -2.98254
280000 891.075 -2.97117
281000 900.88 -2.97595
282000 921.568 -2.97435
283000 895.134 -2.97365
284000 890.897 -2.98184
285000 921.181 -2.97535
286000 860.737 -2.99085
287000 863.128 -2.96845
288000 862.305 -2.98437
289000 910.718 -2.98039
290000 864.622 -2.99184
291000 916.125 -2.97301
292000 861.019 -2.97977
293000 866.343 -2.98318
294000 889.18 -2.97847
295000 917.817 -2.97036
296000 898.526 -2.97166
297000 886.585 -2.98451
298000 894.269 -2.97983
299000 888.944 -2.96987
300000 911.502 -2.97497
301000 915.246 -2.97382
302000 881.59 -2.9762
303000 891.196 -2.97356
304000 929.426 -2.97305
305000 883.878 -2.9729
306000 883.568 -2.9771
307000 833.397 -2.9815
308000 921.666 -2.9644
309000 941.438 -2.97126
310000 889.372 -2.97671
311000 869.464 -2.96897
312000 889.336 -2.97752
313000 911.015 -2.96318
314000 923.694 -2.96689
315000 852.16 -2.98071
316000 848.715 -2.98701
317000 862.087 -2.98957
318000 892.161 -2.98323
319000 893.474 -2.98397
320000 935.546 -2.97209
321000 907.754 -2.98096
322000 887.788 -2.98845
323000 849.562 -2.99223
324000 921.769 -2.98098
325000 857.541 -2.99166
326000 926.119 -2.97191
327000 887.112 -2.98374
328000 941.544 -2.96958
329000 864.102 -2.991
330000 906.82 -2.97232
331000 908.294 -2.98291
332000 875.875 -2.98665
333000 906.262 -2.98206
334000 928.881 -2.98455
335000 944.791 -2.97131
336000 903.183 -2.96964
337000 891.494 -2.97928
338000 924.574 -2.97754
339000 920.784 -2.98421
340000 892.441 -2.98961
341000 882.573 -2.97826
342000 877.18 -2.97627
343000 871.097 -2.98493
344000 919.497 -2.97815
345000 909.094 -2.98341
346000 883.039 -2.98603
347000 864.519 -2.98539
348000 850.848 -2.98451
349000 934.699 -2.97216
350000 908.828 -2.98455
351000 934.184 -2.97709
352000 960.339 -2.96438
353000 859.71 -2.99283
354000 899.768 -2.9788
355000 945.701 -2.97088
356000 868.797 -2.98836
357000 881.423 -2.98038
358000 943.447 -2.97
359000 874.725 -2.98477
360000 922.923 -2.97028
361000 921.842 -2.97642
362000 881.695 -2.98544
363000 886.712 -2.99184
364000 876.614 -2.98917
365000 846.489 -2.99136
366000 906.112 -2.97276
367000 868.305 -2.99226
368000 882.987 -2.98286
369000 908.152 -2.97949
370000 952.241 -2.95867
371000 937.927 -2.97612
372000 889.568 -2.97946
373000 919.08 -2.97504
374000 913.989 -2.97848
375000 902.525 -2.98004
376000 899.351 -2.97572
377000 893.615 -2.98048
378000 895.4 -2.98487
379000 889.223 -2.98209
380000 915.166 -2.97158
381000 881.344 -2.9814
382000 895.197 -2.98841
383000 918.099 -2.97969
384000 915.337 -2.98029
385000 921.429 -2.97589
386000 865.333 -2.98519
387000 920.993 -2.97326
388000 897.363 -2.98587
389000 876.977 -2.98708
390000 918.208 -2.97793
391000 861.553 -2.99124
392000 872.146 -2.98929
393000 931.326 -2.97608
394000 877.111 -2.98835
395000 943.977 -2.97691
396000 888.825 -2.96997
397000 889.071 -2.9905
398000 871.843 -2.98633
399000 885.416 -2.98159
400000 908.975 -2.97986
401000 986.949 -2.95635
402000 907.081 -2.97816
403000 934.621 -2.9695
404000 838.164 -2.9965
405000 842.954 -2.99548
406000 857.372 -2.98939
407000 892.011 -2.97639
408000 868.646 -2.98866
409000 896.998 -2.97751
410000 881.559 -2.98499
411000 942.397 -2.97533
412000 905.906 -2.97363
413000 893.115 -2.98606
414000 861.428 -2.99327
415000 886.999 -2.98566
416000 854.281 -2.99096
417000 910.733 -2.97932
418000 884.397 -2.98215
419000 874.258 -2.9884
420000 899.914 -2.97953
421000 896.276 -2.98148
422000 908.039 -2.98311
423000 886.485 -2.98625
424000 901.561 -2.97566
425000 916.269 -2.98235
426000 945.936 -2.97709
427000 906.358 -2.97987
428000 897.75 -2.98169
429000 865.02 -2.98549
430000 846.088 -2.99205
431000 913.387 -2.97193
432000 904.673 -2.97994
433000 903.035 -2.9831
434000 874.302 -2.98977
435000 882.892 -2.98607
436000 902.436 -2.97893
437000 867.59 -2.98294
438000 924.883 -2.96943
439000 871.325 -2.98077
440000 915.411 -2.9827
441000 929.446 -2.98511
442000 957.643 -2.96735
443000 923.203 -2.97171
444000 875.076 -2.98871
445000 942.086 -2.97629
446000 882.948 -2.98057
447000 899.282 -2.97075
448000 897.158 -2.98144
449000 856.367 -2.98918
450000 942.122 -2.96138
451000 898.121 -2.97429
452000 909.303 -2.97919
453000 896.298 -2.98718
454000 885.883 -2.97939
455000 881.798 -2.98835
456000 949.933 -2.97303
457000 946.246 -2.96738
458000 910.854 -2.98428
459000 895.469 -2.98042
460000 888.96 -2.97848
461000 892.844 -2.98672
462000 897.875 -2.97786
463000 911.121 -2.98037
464000 918.771 -2.97691
465000 908.545 -2.97557
466000 887.351 -2.98041
467000 901.478 -2.97876
468000 895.301 -2.97794
469000 857.113 -2.98829
470000 890.414 -2.98115
471000 899.021 -2.982
472000 969.382 -2.96921
473000 898.747 -2.98744
474000 957.426 -2.97839
475000 936.252 -2.97328
476000 904.869 -2.97275
477000 890.048 -2.98267
478000 861.847 -2.99051
479000 855.053 -2.98978
480000 904.226 -2.97954
481000 938.676 -2.97613
482000 894.904 -2.97946
483000 890.264 -2.97624
484000 908.5 -2.97021
485000 949.95 -2.97119
486000 902.725 -2.98641
487000 891.199 -2.98038
488000 881.879 -2.98262
489000 930.286 -2.969
490000 899.301 -2.97973
491000 940.65 -2.97565
492000 891.56 -2.98247
493000 909.911 -2.98036
494000 915.622 -2.97651
495000 895.592 -2.98225
496000 906 -2.9735
497000 955.837 -2.97102
498000 881.884 -2.9818
499000 846.387 -2.98952
500000 891.622 -2.97169
501000 940.658 -2.9642
502000 881.183 -2.98103
503000 851.139 -2.99101
504000 879.791 -2.98262
505000 874.879 -2.98729
506000 911.707 -2.97287
507000 890.78 -2.97795
508000 911.142 -2.97081
509000 887.933 -2.98981
510000 882.782 -2.98525
511000 884.78 -2.98295
512000 958.669 -2.96811
513000 864.534 -2.98134
514000 948.606 -2.97049
515000 891.441 -2.97483
516000 901.531 -2.97567
517000 937.309 -2.97594
518000 891.614 -2.98893
519000 923.455 -2.97687
520000 914.197 -2.97357
521000 903.266 -2.98467
522000 905.11 -2.98922
523000 891.873 -2.97561
524000 907.77 -2.98001
525000 887.76 -2.98671
526000 919.63 -2.97749
527000 901.066 -2.98606
528000 916.989 -2.97633
529000 882.97 -2.97367
530000 861.827 -2.99635
531000 916.513 -2.98025
532000 873.018 -2.98797
533000 919.551 -2.9725
534000 908.332 -2.9753
535000 882.457 -2.98664
536000 913.725 -2.97691
537000 886.593 -2.98648
538000 896.739 -2.98258
539000 904.324 -2.98203
540000 902.477 -2.97984
541000 862.681 -2.99291
542000 913.284 -2.976
543000 878.721 -2.98908
544000 902.635 -2.97922
545000 927.984 -2.97768
546000 906.369 -2.9824
547000 939.312 -2.9777
548000 902.061 -2.9803
549000 886.556 -2.97249
550000 927.986 -2.97294
551000 931.029 -2.98096
552000 911.725 -2.97156
553000 891.528 -2.97662
554000 876.31 -2.98391
555000 918.606 -2.97858
556000 908.451 -2.98281
557000 937.134 -2.97448
558000 899.003 -2.97555
559000 911.316 -2.97954
560000 895.977 -2.97197
561000 964.987 -2.96918
562000 901.943 -2.97447
563000 885.376 -2.97373
564000 912.651 -2.97519
565000 891.74 -2.98744
566000 864.472 -2.97877
567000 902.645 -2.97969
568000 864.018 -2.98591
569000 839.412 -2.99197
570000 897.606 -2.97913
571000 889.497 -2.99187
572000 895.764 -2.98018
573000 913.785 -2.98234
574000 944.224 -2.9739
575000 881.421 -2.98488
576000 961.169 -2.96812
577000 864.153 -2.99217
578000 911.163 -2.97734
579000 905.506 -2.97556
580000 871.643 -2.98731
581000 925.976 -2.97579
582000 914.737 -2.97255
583000 935.046 -2.972
584000 930.744 -2.98064
585000 856.021 -2.97735
586000 907.146 -2.97068
587000 931.036 -2.96803
588000 907.506 -2.98843
589000 897.887 -2.98417
590000 907.452 -2.97686
591000 843.902 -2.9963
592000 921.596 -2.97855
593000 897.676 -2.98364
594000 900.931 -2.98252
595000 936.538 -2.96983
596000 992.142 -2.97259
597000 941.316 -2.97617
598000 890.685 -2.98099
599000 937.512 -2.97615
600000 899.132 -2.98124
