# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
8936000 1102.8 -2.84776
8937000 1020.86 -2.8629
8938000 1070.39 -2.86332
8939000 1048.9 -2.86322
8940000 1051.8 -2.86725
8941000 1047.72 -2.86963
8942000 1021.7 -2.87977
8943000 1053.18 -2.86473
8944000 1083.43 -2.8669
8945000 1063.02 -2.87206
8946000 1043.93 -2.87051
8947000 1082.25 -2.8621
8948000 1051.52 -2.86027
8949000 1093.54 -2.85579
8950000 1038.61 -2.86879
8951000 1047.29 -2.86582
8952000 1086.88 -2.86126
8953000 1112.13 -2.85366
8954000 1029.26 -2.86867
8955000 1134.66 -2.85526
8956000 1042.88 -2.8663
8957000 1058.53 -2.85848
8958000 1058.56 -2.8742
8959000 1088.08 -2.85582
8960000 1052.49 -2.87383
8961000 1077.96 -2.87839
8962000 1072.12 -2.87187
8963000 1080.99 -2.87761
8964000 1113.03 -2.86386
8965000 1058.9 -2.8808
8966000 1063.11 -2.87475
8967000 1069.37 -2.88406
8968000 1056.72 -2.87628
8969000 1083.15 -2.87573
8970000 1081.36 -2.85867
8971000 961.7 -2.8881
8972000 1083.88 -2.8611
8973000 1041.09 -2.86183
8974000 1070.66 -2.86961
8975000 1087.25 -2.86428
8976000 1019.07 -2.88654
8977000 1026.36 -2.87812
8978000 1005.99 -2.87749
8979000 1015.39 -2.87219
8980000 1055.74 -2.86528
8981000 1044.64 -2.86136
8982000 1022.77 -2.86673
8983000 1066.39 -2.86408
8984000 1090.3 -2.86803
8985000 1102.15 -2.85957
8986000 1039.57 -2.85695
8987000 1053.28 -2.86555
8988000 1095.61 -2.85187
8989000 1026.82 -2.88124
8990000 1107.12 -2.85623
8991000 1067.33 -2.85102
8992000 1097.97 -2.8594
8993000 1004.86 -2.88098
8994000 1034.29 -2.86369
8995000 1035.05 -2.86614
8996000 1044.2 -2.87522
8997000 1118.32 -2.85155
8998000 1048.04 -2.87726
8999000 1066.26 -2.88118
9000000 1079.79 -2.86872
9001000 1085 -2.87617
9002000 1023.21 -2.88359
9003000 1051.89 -2.88291
9004000 1019.7 -2.86549
9005000 1049.01 -2.86635
9006000 1111.32 -2.86354
9007000 1074.9 -2.86355
9008000 1049.68 -2.87676
9009000 1032.47 -2.88268
9010000 1001.85 -2.88664
9011000 1065.98 -2.87404
9012000 1045.74 -2.88043
9013000 1063.41 -2.8542
9014000 1033.19 -2.8622
9015000 1063.92 -2.86828
9016000 1020.77 -2.87732
9017000 1008.9 -2.87634
9018000 1092.75 -2.85917
9019000 1047.35 -2.87112
9020000 1050.12 -2.87269
9021000 1060.49 -2.87983
9022000 1047.13 -2.86973
9023000 1025.67 -2.88322
9024000 1048.94 -2.86207
9025000 1008.15 -2.88218
9026000 1012.71 -2.87828
9027000 1062.73 -2.87908
9028000 1046.91 -2.8785
9029000 1082.79 -2.87947
9030000 1031.29 -2.86318
9031000 1042.71 -2.8621
9032000 1053.3 -2.8655
9033000 1037.29 -2.8747
9034000 1030.76 -2.87737
9035000 1048.9 -2.86069
9036000 1045.57 -2.86614
9037000 1088.5 -2.85889
9038000 1093.93 -2.85626
9039000 1063.85 -2.86763
9040000 1092.48 -2.8613
9041000 988.242 -2.88966
9042000 1081.89 -2.86341
9043000 990.403 -2.8763
9044000 1074.13 -2.84574
9045000 1035.11 -2.88014
9046000 1068.56 -2.87243
9047000 1006.35 -2.8803
9048000 1071.27 -2.86706
9049000 1008.06 -2.87787
9050000 1067.76 -2.85628
9051000 1081.51 -2.85244
9052000 1093.17 -2.86504
9053000 1027.21 -2.86594
9054000 1024.43 -2.87515
9055000 1040.94 -2.87475
9056000 1017.25 -2.88761
9057000 1057.67 -2.86473
9058000 1025.01 -2.87356
9059000 1085.85 -2.8749
9060000 1070.17 -2.85973
9061000 1075.57 -2.86959
9062000 1082.66 -2.85607
9063000 1022.4 -2.88019
9064000 1047.62 -2.86554
9065000 1020.93 -2.88649
9066000 1055.11 -2.88104
9067000 1075.3 -2.87161
9068000 1045.28 -2.86853
9069000 1030.78 -2.85963
9070000 988.524 -2.89547
9071000 972.382 -2.88676
9072000 1120.82 -2.85204
9073000 1105.28 -2.84612
9074000 1062.19 -2.85325
9075000 1093.51 -2.86534
9076000 1042.47 -2.8595
9077000 1032.54 -2.87668
9078000 1040.88 -2.86737
9079000 1076.47 -2.85589
9080000 1087.96 -2.85127
9081000 1102.93 -2.85792
9082000 1061.77 -2.86235
9083000 1135.43 -2.84359
9084000 1017.44 -2.85903
9085000 1045.58 -2.87633
9086000 1049.77 -2.87145
9087000 1061.71 -2.88139
9088000 1056.19 -2.85715
9089000 1073.19 -2.86311
9090000 1073.19 -2.85063
9091000 1043.48 -2.869
9092000 1090.67 -2.84764
9093000 1076.2 -2.8665
9094000 1132.59 -2.8515
9095000 1046.37 -2.87297
9096000 1061.68 -2.86495
9097000 1120.59 -2.84478
9098000 1074.12 -2.84926
9099000 1081.43 -2.85662
9100000 1048.56 -2.87038
9101000 1053.38 -2.88076
9102000 1044.66 -2.86847
9103000 1090.62 -2.86413
9104000 1085.44 -2.86931
9105000 1011.04 -2.88174
9106000 1058.52 -2.88566
9107000 1062.34 -2.88018
9108000 1087.97 -2.8601
9109000 1076 -2.85871
9110000 1045.77 -2.86956
9111000 1064.24 -2.86525
9112000 1092.52 -2.85847
9113000 1071.51 -2.86815
9114000 1085.15 -2.86344
9115000 1013.1 -2.85846
9116000 1093.28 -2.86004
9117000 1077.95 -2.85764
9118000 1031.54 -2.87859
9119000 1096.27 -2.86116
9120000 1042.79 -2.87342
9121000 1011.67 -2.87734
9122000 1089.32 -2.86293
9123000 1029.38 -2.86113
9124000 1047.61 -2.89242
9125000 1090.66 -2.87275
9126000 1014.32 -2.88025
9127000 1104.37 -2.85616
9128000 1076.63 -2.87257
9129000 1020.77 -2.88066
9130000 1132.59 -2.85813
9131000 1061.96 -2.88987
9132000 1035.13 -2.86076
9133000 1024.8 -2.86706
9134000 1109.75 -2.86818
9135000 1038.79 -2.85498
9136000 1055.33 -2.8656
9137000 1066.08 -2.84918
9138000 1047.96 -2.85682
9139000 1077.51 -2.8548
9140000 1051.19 -2.87263
9141000 1048.66 -2.86221
9142000 1017.47 -2.86959
9143000 1075.54 -2.86351
9144000 1045.84 -2.86164
9145000 1129.97 -2.84093
9146000 1000.86 -2.86346
9147000 1087.52 -2.8581
9148000 1021.25 -2.88679
9149000 1079.35 -2.84792
9150000 1110.93 -2.85561
9151000 1097.73 -2.84367
9152000 1086.41 -2.84889
9153000 1068.97 -2.85785
9154000 1076.82 -2.85916
9155000 1047.33 -2.85502
9156000 1018.91 -2.87085
9157000 1036.93 -2.87427
9158000 1057.09 -2.86554
9159000 1080.59 -2.85104
9160000 1060.89 -2.86489
9161000 1115.68 -2.84386
9162000 1056.44 -2.85485
9163000 1073.99 -2.85431
9164000 1074.82 -2.86389
9165000 1112.5 -2.86245
9166000 1019.01 -2.8639
9167000 1041.73 -2.85487
9168000 1098.74 -2.85129
9169000 1065.12 -2.85938
9170000 1060.5 -2.86565
9171000 1062.42 -2.86519
9172000 1094.94 -2.86185
9173000 1075.15 -2.87407
9174000 1103.94 -2.85474
9175000 1046.86 -2.85941
9176000 1076.19 -2.8611
9177000 1032.39 -2.88255
9178000 1104.11 -2.86406
9179000 1071.66 -2.85696
9180000 1023.73 -2.87275
9181000 1068.57 -2.87182
9182000 1037.73 -2.87937
9183000 1078.53 -2.84848
9184000 1021.94 -2.87925
9185000 1082.44 -2.86457
9186000 1089.89 -2.86303
9187000 1004.13 -2.88286
9188000 1003.15 -2.8769
9189000 1080.85 -2.85869
9190000 1075.83 -2.85734
9191000 1122.28 -2.86108
9192000 1059.54 -2.87285
9193000 1020.22 -2.85409
9194000 1000.79 -2.86752
9195000 1067.86 -2.87066
9196000 1104.87 -2.84917
9197000 1072.28 -2.86919
9198000 1113.2 -2.87046
9199000 1081.11 -2.87618
9200000 1056.75 -2.87183
9201000 1066.4 -2.86964
9202000 1022.14 -2.88893
9203000 1077.59 -2.85729
9204000 1106 -2.84736
9205000 1053.28 -2.85963
9206000 1049.29 -2.85952
9207000 1054.76 -2.85875
9208000 1081 -2.85312
9209000 1012 -2.87653
9210000 1060.82 -2.86625
9211000 1149.62 -2.86771
9212000 1089.2 -2.86897
9213000 1059.69 -2.86822
9214000 1041.93 -2.87371
9215000 1027.85 -2.872
9216000 1056.87 -2.87004
9217000 1108.06 -2.86732
9218000 1012.8 -2.8859
9219000 1085.1 -2.86309
9220000 1075.26 -2.86725
9221000 1070.33 -2.86247
9222000 1066.77 -2.85331
9223000 1140.9 -2.84776
9224000 1067.02 -2.87585
9225000 1052.72 -2.86042
9226000 1073.21 -2.85355
9227000 1042.68 -2.86836
9228000 1080.43 -2.85756
9229000 1062.72 -2.85324
9230000 1079.4 -2.86762
9231000 1061.61 -2.86266
9232000 1105.72 -2.85826
9233000 1091.77 -2.86131
9234000 1022.81 -2.86327
9235000 1032.23 -2.87681
9236000 1038.5 -2.85887
9237000 1043.1 -2.87674
9238000 1066.14 -2.87232
9239000 1044.58 -2.86937
9240000 1100.03 -2.85758
9241000 1049.65 -2.86448
9242000 1075.04 -2.87467
9243000 1056.34 -2.88033
9244000 1035.19 -2.8675
9245000 1078.61 -2.86273
9246000 1076.16 -2.86586
9247000 1071.59 -2.85739
9248000 1050.72 -2.87747
9249000 1046.96 -2.87798
9250000 1060.31 -2.87374
9251000 1088.68 -2.86913
9252000 1088.99 -2.83064
9253000 1047.3 -2.8647
9254000 1088.42 -2.85554
9255000 1037.48 -2.86492
9256000 1111.14 -2.8604
9257000 1085.38 -2.86168
9258000 1076.99 -2.8471
9259000 1053.76 -2.86995
9260000 1074.79 -2.86544
9261000 1029.53 -2.88112
9262000 1132.96 -2.86738
9263000 1071.33 -2.86327
9264000 1106.81 -2.85505
9265000 1087.76 -2.85818
9266000 1069.96 -2.87927
9267000 1046.49 -2.87958
9268000 1089.46 -2.87262
9269000 1143.6 -2.86484
9270000 1083.3 -2.85617
9271000 1038.33 -2.85952
9272000 1058.93 -2.85878
9273000 989.924 -2.87727
9274000 1084.86 -2.86202
9275000 1103.22 -2.8747
9276000 1037.86 -2.8565
9277000 1095.01 -2.85003
9278000 1033.94 -2.86981
9279000 1097.55 -2.86625
9280000 1092.29 -2.86613
9281000 1041.59 -2.87354
9282000 1042.07 -2.88255
9283000 1104.67 -2.85684
9284000 1015.21 -2.87725
9285000 1073.27 -2.86579
9286000 1099.67 -2.8492
9287000 1073.36 -2.84254
9288000 1106.25 -2.86926
9289000 1119.18 -2.86059
9290000 1092.1 -2.85676
9291000 1077.55 -2.87144
9292000 1046.3 -2.86548
9293000 1077.44 -2.86575
9294000 1053.97 -2.88848
9295000 1095.01 -2.88263
9296000 1141.54 -2.84021
9297000 1105.61 -2.86517
9298000 1094.37 -2.84731
9299000 1049.07 -2.87271
9300000 1029.81 -2.86878
9301000 1020.87 -2.87841
9302000 1027.39 -2.87023
9303000 1053.98 -2.88326
9304000 1108.77 -2.86592
9305000 1050.83 -2.85649
9306000 1107.44 -2.85977
9307000 1053.73 -2.86065
9308000 1033.23 -2.87371
9309000 1022.32 -2.8563
9310000 1060.54 -2.85037
9311000 1093.84 -2.86599
9312000 1050.63 -2.86956
9313000 1005.8 -2.87229
9314000 1056 -2.86739
9315000 1029.15 -2.86875
9316000 1060.37 -2.84441
9317000 1033.44 -2.87463
9318000 1046.53 -2.86906
9319000 1047.77 -2.8713
9320000 1094.71 -2.85567
9321000 1063.45 -2.87
9322000 1015.02 -2.88417
9323000 1017.39 -2.87014
9324000 1081.94 -2.86173
9325000 998.432 -2.87658
9326000 1060.52 -2.87757
9327000 1119.35 -2.84775
9328000 1037.03 -2.85879
9329000 1013.88 -2.86123
9330000 994.486 -2.87221
9331000 1055.38 -2.8659
9332000 1087.29 -2.87411
9333000 1096.9 -2.86054
9334000 1100.69 -2.8635
9335000 1105.85 -2.86317
9336000 1026.12 -2.87273
9337000 1060.07 -2.87862
9338000 1109.14 -2.8588
9339000 1054.12 -2.87647
9340000 1084.68 -2.85783
9341000 1041.21 -2.86956
9342000 1050.43 -2.8782
9343000 1069.5 -2.86127
9344000 1017.33 -2.87839
9345000 1063.08 -2.87884
9346000 1038.7 -2.87339
9347000 1054.73 -2.87624
9348000 1045.84 -2.85992
9349000 1083.2 -2.8641
9350000 1071.91 -2.86937
9351000 1063.33 -2.87496
9352000 1093.8 -2.86866
9353000 1088.9 -2.85827
9354000 1094.71 -2.86533
9355000 1073.83 -2.86806
9356000 1018.93 -2.88047
9357000 1063.59 -2.86031
9358000 1043.62 -2.85658
9359000 1063.66 -2.86444
9360000 1060.71 -2.87366
9361000 1041.46 -2.86164
9362000 1064.66 -2.85299
9363000 1082.54 -2.85262
9364000 1120.42 -2.84755
9365000 1070.29 -2.8469
9366000 1060.32 -2.86047
9367000 1010.66 -2.88244
9368000 1067.65 -2.86306
9369000 1107.83 -2.84911
9370000 1066.94 -2.86655
9371000 1040.55 -2.87611
9372000 1062.09 -2.87812
9373000 1088.11 -2.8526
9374000 1063.8 -2.86331
9375000 1051.88 -2.86318
9376000 1050.95 -2.86019
9377000 1082.48 -2.87079
9378000 1054.16 -2.86958
9379000 1050.26 -2.8589
9380000 999.087 -2.87392
9381000 1079.75 -2.8723
9382000 1027.85 -2.88051
9383000 1092.24 -2.86809
9384000 1050.49 -2.86809
9385000 1026.31 -2.87094
9386000 1053.55 -2.86627
9387000 1125.08 -2.85322
9388000 1061.18 -2.87906
9389000 1023.44 -2.8821
9390000 1099.54 -2.85218
9391000 1084.26 -2.85364
9392000 1054.3 -2.8541
9393000 1084.47 -2.85174
9394000 1085.32 -2.86208
9395000 1067.25 -2.86788
9396000 1119.39 -2.86201
9397000 1060.08 -2.8845
9398000 1070.22 -2.87621
9399000 1068.23 -2.87155
9400000 1064.83 -2.86298
