# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
4120000 1010.34 -2.89626
4121000 941.236 -2.89298
4122000 948.755 -2.89344
4123000 1005.63 -2.89216
4124000 970.871 -2.89604
4125000 1013.52 -2.88824
4126000 928.022 -2.90751
4127000 974.827 -2.90422
4128000 962.572 -2.89671
4129000 982.384 -2.89032
4130000 978.572 -2.91306
4131000 918.625 -2.90054
4132000 966.066 -2.90048
4133000 967.248 -2.90165
4134000 1003.61 -2.90717
4135000 986.13 -2.89569
4136000 968.23 -2.90896
4137000 952.859 -2.8869
4138000 994.425 -2.89831
4139000 923.089 -2.92731
4140000 951.173 -2.90933
4141000 992.168 -2.90193
4142000 943.614 -2.91244
4143000 987.799 -2.89746
4144000 991.087 -2.89946
4145000 956.495 -2.90956
4146000 939.045 -2.91646
4147000 989.109 -2.89105
4148000 965.672 -2.90026
4149000 977.817 -2.90191
4150000 959.601 -2.89403
4151000 948.531 -2.89712
4152000 956.899 -2.90326
4153000 952.891 -2.89686
4154000 974.29 -2.89918
4155000 983.222 -2.91806
4156000 1002.8 -2.90373
4157000 1006.27 -2.89683
4158000 994.775 -2.90596
4159000 925.402 -2.90908
4160000 944.569 -2.90213
4161000 985.083 -2.89881
4162000 962.965 -2.89824
4163000 994.196 -2.90112
4164000 973.282 -2.89661
4165000 960.671 -2.88331
4166000 1031.16 -2.87783
4167000 1009.64 -2.9079
4168000 980.193 -2.8958
4169000 997.176 -2.89141
4170000 962.269 -2.89848
4171000 1038.61 -2.88459
4172000 987.86 -2.89644
4173000 926.534 -2.90019
4174000 959.789 -2.9058
4175000 961.237 -2.89914
4176000 969.803 -2.90399
4177000 1039.22 -2.89417
4178000 1025.69 -2.89877
4179000 985.721 -2.90145
4180000 1015.79 -2.87858
4181000 984.106 -2.89993
4182000 950.224 -2.90022
4183000 957.606 -2.90939
4184000 934.994 -2.90331
4185000 996.015 -2.8981
4186000 1060.77 -2.86869
4187000 1002.07 -2.91024
4188000 948.705 -2.91969
4189000 996.653 -2.90412
4190000 994.958 -2.90803
4191000 994.417 -2.90305
4192000 1014.25 -2.90139
4193000 940.038 -2.91952
4194000 965.936 -2.90045
4195000 975.062 -2.9052
4196000 973.797 -2.90632
4197000 957.511 -2.901
4198000 946.6 -2.89903
4199000 905.547 -2.90747
4200000 939.736 -2.89739
4201000 954.279 -2.90031
4202000 956.911 -2.91554
4203000 961.439 -2.9069
4204000 1008.82 -2.89515
4205000 972.859 -2.90317
4206000 975.526 -2.89851
4207000 972.434 -2.91835
4208000 982.857 -2.89797
4209000 957.352 -2.89086
4210000 941.234 -2.89678
4211000 978.932 -2.88834
4212000 924.106 -2.90264
4213000 995.495 -2.8993
4214000 962.536 -2.91086
4215000 952.523 -2.89573
4216000 1001.76 -2.89798
4217000 959.751 -2.90512
4218000 1014.7 -2.89777
4219000 942.518 -2.91294
4220000 954.2 -2.90984
4221000 957.88 -2.90183
4222000 924.814 -2.90903
4223000 941.447 -2.92624
4224000 925.855 -2.92854
4225000 998.234 -2.90142
4226000 953.633 -2.9124
4227000 941.739 -2.91627
4228000 992.436 -2.89067
4229000 1013.2 -2.89997
4230000 948.307 -2.91101
4231000 1001.38 -2.9035
4232000 967.986 -2.90923
4233000 950.715 -2.89104
4234000 995.606 -2.88842
4235000 940.316 -2.9073
4236000 961.973 -2.89805
4237000 984.977 -2.89086
4238000 1000.05 -2.89718
4239000 957.645 -2.90962
4240000 944.18 -2.90399
4241000 951.847 -2.9147
4242000 1008.59 -2.90437
4243000 933.079 -2.922
4244000 964.396 -2.9049
4245000 935.44 -2.92393
4246000 1013.73 -2.90318
4247000 971.827 -2.8963
4248000 955.611 -2.90953
4249000 906.941 -2.89854
4250000 968.759 -2.89651
4251000 919.024 -2.907
4252000 983.101 -2.89052
4253000 962.134 -2.88507
4254000 917.131 -2.89536
4255000 950.638 -2.89928
4256000 947.342 -2.90595
4257000 964.41 -2.90419
4258000 920.153 -2.91334
4259000 929.951 -2.90918
4260000 979.612 -2.90621
4261000 975.825 -2.89602
4262000 974.963 -2.89926
4263000 1006.13 -2.89167
4264000 1001.49 -2.88134
4265000 943.29 -2.90743
4266000 925.496 -2.91364
4267000 1042.51 -2.88557
4268000 929.976 -2.90751
4269000 920.435 -2.92443
4270000 995.407 -2.91304
4271000 960.1 -2.91159
4272000 930.435 -2.9167
4273000 987.327 -2.89682
4274000 968.733 -2.90334
4275000 978.051 -2.8995
4276000 916.709 -2.91694
4277000 928.092 -2.90969
4278000 950.332 -2.90598
4279000 1015.06 -2.8866
4280000 977.946 -2.89459
4281000 962.945 -2.90029
4282000 906.552 -2.90655
4283000 929.99 -2.91647
4284000 944.296 -2.91235
4285000 1002.26 -2.88164
4286000 1003.82 -2.89503
4287000 986.634 -2.89655
4288000 974.421 -2.89449
4289000 950.722 -2.89979
4290000 985.185 -2.88573
4291000 1015.43 -2.87895
4292000 922.256 -2.90584
4293000 990.957 -2.90369
4294000 940.933 -2.90714
4295000 970 -2.88949
4296000 965.256 -2.89239
4297000 933.42 -2.91371
4298000 966.407 -2.90423
4299000 1012.13 -2.89143
4300000 960.18 -2.89195
4301000 941.517 -2.90475
4302000 995.822 -2.90034
4303000 956.873 -2.899
4304000 992.531 -2.89602
4305000 898.369 -2.89989
4306000 956.166 -2.89432
4307000 955.011 -2.88503
4308000 929.256 -2.90315
4309000 935.378 -2.91034
4310000 954.212 -2.9079
4311000 1052.42 -2.88872
4312000 925.532 -2.90903
4313000 967.228 -2.89619
4314000 914.043 -2.905
4315000 975.953 -2.89874
4316000 964.891 -2.90192
4317000 949.122 -2.89908
4318000 1007.18 -2.9044
4319000 963.278 -2.90117
4320000 970.136 -2.8804
4321000 969.569 -2.89554
4322000 994.714 -2.89176
4323000 986.531 -2.8823
4324000 964.997 -2.8963
4325000 940.623 -2.90712
4326000 954.261 -2.89967
4327000 1003.62 -2.88616
4328000 916.646 -2.89455
4329000 962.028 -2.88922
4330000 978.879 -2.89091
4331000 994.718 -2.88057
4332000 1018.17 -2.89383
4333000 1007.14 -2.8907
4334000 990.357 -2.90319
4335000 951.414 -2.9019
4336000 947.982 -2.90524
4337000 995.257 -2.90577
4338000 935.146 -2.89723
4339000 972.048 -2.89597
4340000 960.92 -2.89997
4341000 977.396 -2.913
4342000 938.138 -2.90417
4343000 959.318 -2.89954
4344000 959.675 -2.90077
4345000 916.578 -2.90641
4346000 964.51 -2.90844
4347000 986.965 -2.88757
4348000 962.092 -2.90468
4349000 910.142 -2.92272
4350000 977.585 -2.90476
4351000 1001.3 -2.91168
4352000 979.532 -2.90496
4353000 977.495 -2.89405
4354000 1010.34 -2.89037
4355000 905.943 -2.90294
4356000 974.066 -2.90733
4357000 880.607 -2.92012
4358000 979.593 -2.89654
4359000 978.544 -2.89109
4360000 966.225 -2.90177
4361000 988.383 -2.89725
4362000 962.836 -2.90815
4363000 1013.82 -2.88879
4364000 980.376 -2.89043
4365000 954.436 -2.90505
4366000 961.347 -2.91338
4367000 1049.26 -2.87741
4368000 1005.03 -2.8998
4369000 974.698 -2.89985
4370000 988.948 -2.89339
4371000 964.114 -2.88891
4372000 966.235 -2.88912
4373000 964.584 -2.89802
4374000 928.625 -2.90307
4375000 942.311 -2.89658
4376000 968.217 -2.90608
4377000 996.16 -2.89537
4378000 969.165 -2.89407
4379000 935.084 -2.9213
4380000 999.146 -2.89554
4381000 933.931 -2.89686
4382000 954.654 -2.89668
4383000 924.482 -2.91778
4384000 1004.51 -2.89542
4385000 961.846 -2.91415
4386000 946.306 -2.90887
4387000 983.753 -2.89406
4388000 944.613 -2.90986
4389000 980.209 -2.90746
4390000 997.324 -2.90614
4391000 935.705 -2.91422
4392000 957.955 -2.90548
4393000 1006.2 -2.89112
4394000 968.384 -2.88999
4395000 988.327 -2.89852
4396000 946.411 -2.90603
4397000 930.636 -2.90917
4398000 991.855 -2.89427
4399000 1005.06 -2.89127
4400000 979.539 -2.88961
4401000 981.42 -2.89714
4402000 927.634 -2.90683
4403000 989.822 -2.89465
4404000 1019.27 -2.88661
4405000 1007.45 -2.90251
4406000 989.378 -2.90165
4407000 946.723 -2.9032
4408000 1024.65 -2.88691
4409000 963.673 -2.89507
4410000 952.012 -2.90952
4411000 967.545 -2.89041
4412000 992.569 -2.87952
4413000 1009.24 -2.88529
4414000 976.629 -2.89887
4415000 989.32 -2.89658
4416000 963.323 -2.89484
4417000 961.481 -2.89027
4418000 1005.16 -2.89856
4419000 978.575 -2.88238
4420000 954.151 -2.89119
4421000 1016.8 -2.88282
4422000 969.967 -2.89811
4423000 952.102 -2.90389
4424000 975.066 -2.88945
4425000 968.815 -2.90459
4426000 1012.06 -2.88636
4427000 965.039 -2.89457
4428000 991.374 -2.8929
4429000 927.918 -2.90538
4430000 957.245 -2.90742
4431000 981.483 -2.89518
4432000 975.863 -2.89632
4433000 1011.45 -2.88559
4434000 960.693 -2.88979
4435000 993.743 -2.88816
4436000 952.017 -2.8996
4437000 943.923 -2.91056
4438000 998.586 -2.8883
4439000 1008.16 -2.89623
4440000 1003.64 -2.88994
4441000 966.154 -2.90245
4442000 934.285 -2.9137
4443000 996.598 -2.89459
4444000 941.794 -2.90895
4445000 1050.55 -2.89142
4446000 1001.88 -2.90242
4447000 995.007 -2.91895
4448000 997.831 -2.90727
4449000 976.242 -2.89768
4450000 1000.42 -2.89832
