# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
1294000 962.653 -2.95559
1295000 894.871 -2.96984
1296000 920.777 -2.96966
1297000 908.516 -2.96525
1298000 917.119 -2.96935
1299000 892.581 -2.97668
1300000 928.669 -2.97362
1301000 997.563 -2.95646
1302000 904.876 -2.96864
1303000 950.521 -2.96602
1304000 927.443 -2.94802
1305000 993.205 -2.94863
1306000 950.289 -2.95507
1307000 892.665 -2.97271
1308000 914.308 -2.96317
1309000 928.469 -2.96798
1310000 943.902 -2.96563
1311000 913.985 -2.95459
1312000 866.671 -2.97229
1313000 901.099 -2.97297
1314000 928.286 -2.97385
1315000 935.323 -2.9691
1316000 874.276 -2.97755
1317000 937.045 -2.97058
1318000 890.561 -2.97798
1319000 937.651 -2.9584
1320000 900.322 -2.97101
1321000 934.929 -2.97491
1322000 960.529 -2.96315
1323000 866.565 -2.98051
1324000 970 -2.96471
1325000 903.249 -2.98235
1326000 903.005 -2.97502
1327000 969.399 -2.95939
1328000 915.01 -2.97409
1329000 920.154 -2.97156
1330000 946.697 -2.96014
1331000 897.417 -2.96943
1332000 911.888 -2.98248
1333000 927.502 -2.9677
1334000 946.89 -2.96509
1335000 937.967 -2.96551
1336000 919.639 -2.96599
1337000 918.163 -2.96975
1338000 871.055 -2.97772
1339000 931.122 -2.96466
1340000 969.952 -2.96151
1341000 930.495 -2.97188
1342000 941.215 -2.95485
1343000 922.161 -2.9619
1344000 880.211 -2.97565
1345000 984.63 -2.95939
1346000 912.87 -2.97292
1347000 935.18 -2.97354
1348000 908.514 -2.96874
1349000 964.444 -2.95914
1350000 968.553 -2.96657
1351000 927.931 -2.96149
1352000 950.032 -2.95668
1353000 913.649 -2.96922
1354000 960.859 -2.96347
1355000 940.1 -2.9676
1356000 921.761 -2.96348
1357000 940.073 -2.96806
1358000 916.241 -2.97542
1359000 898.06 -2.97371
1360000 971.918 -2.95127
1361000 890.087 -2.96841
1362000 967.024 -2.96442
1363000 937.051 -2.97732
1364000 948.54 -2.95713
1365000 922.195 -2.96418
1366000 878.111 -2.97652
1367000 806.327 -2.99713
1368000 955.429 -2.96093
1369000 936.267 -2.96314
1370000 884.775 -2.981
1371000 906.749 -2.96375
1372000 964.872 -2.9624
1373000 900.307 -2.96427
1374000 894.897 -2.97561
1375000 865.448 -2.97884
1376000 950.746 -2.94342
1377000 916.047 -2.96863
1378000 937.445 -2.96144
1379000 882.474 -2.97612
1380000 907.548 -2.97973
1381000 956.238 -2.96253
1382000 910.136 -2.97395
1383000 972.892 -2.95915
1384000 930.285 -2.96337
1385000 915.789 -2.96838
1386000 910.59 -2.96961
1387000 874.163 -2.97978
1388000 872.606 -2.9735
1389000 997.649 -2.95301
1390000 877.106 -2.97462
1391000 910.34 -2.97358
1392000 945.417 -2.96803
1393000 901.967 -2.96294
1394000 921.201 -2.95903
1395000 903.893 -2.97425
1396000 883.791 -2.97123
1397000 971.122 -2.96048
1398000 916.727 -2.97079
1399000 907.625 -2.96941
1400000 905.255 -2.95858
1401000 878.577 -2.97159
1402000 959.472 -2.95268
1403000 934.714 -2.96126
1404000 924.503 -2.96285
1405000 884.446 -2.96229
1406000 843.434 -2.99449
1407000 953.351 -2.9687
1408000 901.6 -2.9742
1409000 908.064 -2.97405
1410000 899.476 -2.97802
1411000 866.248 -2.97797
1412000 948.524 -2.96297
1413000 947.499 -2.96485
1414000 922.97 -2.96053
1415000 922.082 -2.96615
1416000 929.399 -2.95988
1417000 928.428 -2.96819
1418000 986.528 -2.96362
1419000 889.077 -2.9722
1420000 938.251 -2.96189
1421000 930.265 -2.96061
1422000 888.222 -2.98028
1423000 948.895 -2.96394
1424000 888.986 -2.96711
1425000 881.725 -2.97072
1426000 937.052 -2.9665
1427000 913.455 -2.97257
1428000 894.578 -2.96932
1429000 906.843 -2.97813
1430000 927.253 -2.96405
1431000 906.165 -2.97077
1432000 871.506 -2.98015
1433000 938.344 -2.96208
1434000 960.312 -2.95938
1435000 948.087 -2.96033
1436000 910.125 -2.97374
1437000 922.739 -2.9631
1438000 915.443 -2.94984
1439000 878.199 -2.96558
1440000 933.423 -2.95631
1441000 897.082 -2.96165
1442000 889.667 -2.96864
1443000 932.192 -2.96417
1444000 911.744 -2.97213
1445000 965.478 -2.95675
1446000 957.244 -2.95784
1447000 914.897 -2.97177
1448000 928.883 -2.96445
1449000 916.269 -2.96769
1450000 925.169 -2.97145
1451000 909.756 -2.96899
1452000 905.055 -2.96968
1453000 904.27 -2.977
1454000 906.371 -2.9749
1455000 910.755 -2.97011
1456000 854.57 -2.97955
1457000 866.317 -2.98299
1458000 937.322 -2.96259
1459000 909.175 -2.96503
1460000 942.403 -2.96421
1461000 934.56 -2.96232
1462000 926.529 -2.96653
1463000 878.545 -2.97603
1464000 914.836 -2.97445
1465000 940.162 -2.96907
1466000 967.382 -2.94929
1467000 913.196 -2.97174
1468000 956.239 -2.96388
1469000 958.341 -2.95908
1470000 941.666 -2.95971
1471000 983.893 -2.96261
1472000 907.685 -2.96738
1473000 930.561 -2.96809
1474000 902.209 -2.9722
1475000 914.082 -2.95507
1476000 893.746 -2.97009
1477000 907.483 -2.9701
1478000 932.796 -2.97041
1479000 886.703 -2.97627
1480000 973.034 -2.95569
1481000 948.545 -2.96079
1482000 898.168 -2.96831
1483000 910.749 -2.96692
1484000 933.655 -2.95471
1485000 946.998 -2.94873
1486000 909.054 -2.96988
1487000 850.456 -2.98242
1488000 855.284 -2.97752
1489000 960.942 -2.96168
1490000 908.648 -2.97581
1491000 939.887 -2.96936
1492000 951.696 -2.96265
1493000 935.487 -2.96577
1494000 955.985 -2.9662
1495000 888.862 -2.97957
1496000 904.646 -2.96862
1497000 848.541 -2.98491
1498000 933.055 -2.96619
1499000 906.355 -2.96958
1500000 922.972 -2.97306
1501000 870.24 -2.9849
1502000 916.95 -2.96884
1503000 913.971 -2.95911
1504000 940.63 -2.96793
1505000 875.581 -2.98213
1506000 912.634 -2.96625
1507000 937.943 -2.9634
1508000 886.37 -2.96525
1509000 882.702 -2.97928
1510000 923.064 -2.96795
1511000 903.15 -2.97544
1512000 913.406 -2.968
1513000 938.562 -2.96677
1514000 883.902 -2.98004
1515000 916.466 -2.96798
1516000 925.839 -2.96548
1517000 861.583 -2.98354
1518000 843.208 -2.98954
1519000 907.056 -2.96873
1520000 959.66 -2.94348
1521000 910.087 -2.97776
1522000 918.878 -2.96904
1523000 894.197 -2.97319
1524000 927.197 -2.96521
1525000 911.663 -2.9727
1526000 897.518 -2.96902
1527000 932.193 -2.96958
1528000 937.182 -2.95779
1529000 933.682 -2.96513
1530000 926.007 -2.97559
1531000 926.511 -2.96518
1532000 897.198 -2.97821
1533000 879.755 -2.9777
1534000 931.232 -2.97405
1535000 947.701 -2.95932
1536000 954.899 -2.96471
1537000 917.006 -2.96408
1538000 938.956 -2.9593
1539000 936.823 -2.96935
1540000 918.173 -2.95958
1541000 949.607 -2.97135
1542000 993.625 -2.96119
1543000 962.223 -2.95613
1544000 935.701 -2.95932
1545000 982.72 -2.95376
1546000 934.186 -2.97429
1547000 919.029 -2.97095
1548000 906.497 -2.96456
1549000 867.772 -2.96722
1550000 895.856 -2.97949
1551000 975.005 -2.95812
1552000 935.524 -2.97615
1553000 939.758 -2.96422
1554000 946.51 -2.95205
1555000 948.948 -2.955
1556000 877.28 -2.96586
1557000 941.144 -2.96655
1558000 918.935 -2.97089
1559000 916.868 -2.96821
1560000 916.552 -2.96046
1561000 946.96 -2.96859
1562000 878.329 -2.96912
1563000 928.052 -2.96985
1564000 943.159 -2.96782
1565000 901.574 -2.96644
1566000 902.854 -2.97107
1567000 878.618 -2.98535
1568000 967.852 -2.97225
1569000 946.998 -2.96233
1570000 921.624 -2.9674
1571000 894.114 -2.97881
1572000 942.436 -2.96472
1573000 906.071 -2.97099
1574000 909.117 -2.96964
1575000 905.656 -2.96935
1576000 954.175 -2.96563
1577000 898.275 -2.97782
1578000 882.497 -2.97603
1579000 901.066 -2.97132
1580000 923.485 -2.97132
1581000 914.087 -2.96482
1582000 952.546 -2.95041
1583000 899.833 -2.97112
1584000 904.62 -2.96627
1585000 910.871 -2.96766
1586000 935.243 -2.95954
1587000 917.062 -2.97357
1588000 924.163 -2.96688
1589000 924.145 -2.97023
1590000 903.406 -2.97108
1591000 909.544 -2.97483
1592000 967.537 -2.95624
1593000 935.409 -2.96606
1594000 958.233 -2.96966
1595000 917.271 -2.96539
1596000 883.207 -2.97742
1597000 868.834 -2.97365
1598000 913.82 -2.97486
1599000 938.457 -2.96219
1600000 913.955 -2.96187
1601000 889.355 -2.96571
1602000 921.943 -2.96987
1603000 954.033 -2.96805
1604000 946.979 -2.96853
1605000 928.716 -2.96738
1606000 913.598 -2.96645
1607000 909.469 -2.96513
1608000 909.229 -2.96734
1609000 883.381 -2.97986
1610000 882.027 -2.96887
1611000 930.236 -2.97633
1612000 953.043 -2.95759
1613000 933.73 -2.96854
1614000 958.016 -2.96032
1615000 977.374 -2.95418
1616000 920.795 -2.97237
1617000 911.067 -2.97232
1618000 925.998 -2.968
1619000 900.276 -2.98203
1620000 967.241 -2.96261
1621000 888.308 -2.96922
1622000 954.153 -2.96795
1623000 887.513 -2.98581
1624000 909.88 -2.96526
1625000 896.74 -2.96989
1626000 952.131 -2.96217
1627000 929.672 -2.97014
1628000 880.555 -2.96948
1629000 900.77 -2.97697
1630000 952.919 -2.9712
1631000 920.45 -2.97135
1632000 955.399 -2.96002
1633000 914.422 -2.96061
1634000 951.927 -2.95608
1635000 860.522 -2.97834
1636000 918.154 -2.96666
1637000 930.854 -2.96479
1638000 952.37 -2.96916
1639000 916.039 -2.9662
1640000 933.246 -2.97344
1641000 876.694 -2.98274
1642000 928.132 -2.96626
1643000 874.128 -2.97637
1644000 892.076 -2.97589
1645000 890.947 -2.9874
1646000 886.24 -2.96968
1647000 921.316 -2.9734
1648000 920.337 -2.96783
1649000 963.871 -2.94739
1650000 926.266 -2.97254
1651000 923.433 -2.96901
1652000 930.477 -2.96709
1653000 990.448 -2.94553
1654000 951.565 -2.95559
1655000 950.762 -2.96948
1656000 952.931 -2.9663
1657000 961.227 -2.96353
1658000 896.961 -2.97359
1659000 910.93 -2.97445
1660000 909.695 -2.97155
1661000 928.368 -2.96745
1662000 868.161 -2.98033
1663000 902.323 -2.97433
1664000 947.66 -2.95025
1665000 970.098 -2.95593
1666000 925.624 -2.96231
1667000 922.61 -2.96961
1668000 909.079 -2.96659
1669000 931.564 -2.95818
1670000 944.883 -2.96557
1671000 943.226 -2.9681
1672000 919.746 -2.96091
1673000 959.756 -2.9517
1674000 920.295 -2.97592
1675000 911.247 -2.97549
1676000 942.458 -2.9577
1677000 945.582 -2.96443
1678000 885.952 -2.97254
1679000 929.351 -2.97115
1680000 955.871 -2.95127
1681000 928.602 -2.95521
1682000 931.129 -2.9541
1683000 887.912 -2.97375
1684000 920.252 -2.97053
1685000 920.696 -2.96481
1686000 963.148 -2.95464
1687000 887.491 -2.97961
1688000 953.083 -2.96773
1689000 923.086 -2.96492
1690000 900.513 -2.97237
1691000 971.82 -2.96526
1692000 934.886 -2.96778
1693000 927.105 -2.96119
1694000 906.028 -2.96677
1695000 944.903 -2.96028
1696000 956.992 -2.97125
1697000 942.384 -2.97085
1698000 904.657 -2.97019
1699000 935.464 -2.96165
1700000 972.957 -2.9581
