# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
11160000 1057.12 -2.85741
11161000 1084.66 -2.84583
11162000 1069.96 -2.87226
11163000 1088.34 -2.85441
11164000 1107.61 -2.84991
11165000 1128.53 -2.83941
11166000 1110.06 -2.84215
11167000 1082.46 -2.85165
11168000 1123.85 -2.84876
11169000 1129.83 -2.8219
11170000 1124.41 -2.84905
11171000 1071.66 -2.86897
11172000 1046.01 -2.86729
11173000 1092.13 -2.84736
11174000 1111.84 -2.85976
11175000 1097.5 -2.84844
11176000 1133.72 -2.84662
11177000 1115.38 -2.83623
11178000 1084.74 -2.84738
11179000 1065.52 -2.86003
11180000 1146.57 -2.84206
11181000 1141.05 -2.84122
11182000 1027.63 -2.87908
11183000 1079.48 -2.85352
11184000 1116.5 -2.84651
11185000 1083.09 -2.85355
11186000 1128.45 -2.85464
11187000 1150.61 -2.85244
11188000 1140.32 -2.84286
11189000 1152.27 -2.83383
11190000 1096.77 -2.87251
11191000 1112.81 -2.86378
11192000 1079.87 -2.85775
11193000 1081.79 -2.85837
11194000 1147.48 -2.85252
11195000 1024.99 -2.87823
11196000 1088.43 -2.83986
11197000 1092.91 -2.83208
11198000 1082.12 -2.8441
11199000 1101.17 -2.84584
11200000 1133.77 -2.85318
11201000 1085.84 -2.85194
11202000 1094.84 -2.86277
11203000 1099.17 -2.86135
11204000 1136.75 -2.84711
11205000 1076.8 -2.85086
11206000 1114.84 -2.84684
11207000 1093.34 -2.83375
11208000 1066.1 -2.86393
11209000 1092.55 -2.85376
11210000 1074.57 -2.85562
11211000 1082.43 -2.85319
11212000 1076.92 -2.84682
11213000 1158.13 -2.83791
11214000 1114.19 -2.85412
11215000 1145.09 -2.84349
11216000 1112.48 -2.8527
11217000 1115.01 -2.85561
11218000 1052.4 -2.87393
11219000 1097.69 -2.86533
11220000 1060.95 -2.8624
11221000 1093.86 -2.85938
11222000 1112.39 -2.84057
11223000 1065.16 -2.85334
11224000 1135.6 -2.83514
11225000 1149.84 -2.8408
11226000 1123.58 -2.8501
11227000 1081.86 -2.85044
11228000 1129.83 -2.84628
11229000 1091.4 -2.86651
11230000 1150.63 -2.83442
11231000 1131 -2.85004
11232000 1143.9 -2.85212
11233000 1056.27 -2.84542
11234000 1120.01 -2.8403
11235000 1097.46 -2.85611
11236000 1137.16 -2.85096
11237000 1108.94 -2.84693
11238000 1101.65 -2.85278
11239000 1060.47 -2.84825
11240000 1122.37 -2.847
11241000 1094.56 -2.84809
11242000 1105.45 -2.84567
11243000 1043.39 -2.86416
11244000 1117.39 -2.84766
11245000 1122.75 -2.85291
11246000 1111.71 -2.86187
11247000 1117.68 -2.85725
11248000 1122.57 -2.83303
11249000 1092.3 -2.84812
11250000 1099.97 -2.85006
11251000 1120.5 -2.84518
11252000 1115.71 -2.85161
11253000 1119.66 -2.85411
11254000 1125.83 -2.83819
11255000 1147.39 -2.84341
11256000 1095.25 -2.84973
11257000 1097.8 -2.85195
11258000 1121.8 -2.85698
11259000 1041.63 -2.86081
11260000 1134.84 -2.84281
11261000 1036.6 -2.86488
11262000 1062.96 -2.85508
11263000 1085.58 -2.86135
11264000 1127.95 -2.83523
11265000 1139.03 -2.85207
11266000 1123.21 -2.84391
11267000 1113.99 -2.83617
11268000 1098.7 -2.84205
11269000 1098.75 -2.85285
11270000 1152.6 -2.84403
11271000 1143.16 -2.8459
11272000 1053.08 -2.87728
11273000 1081.29 -2.86263
11274000 1099.29 -2.85525
11275000 1142.02 -2.85404
11276000 1116.52 -2.84783
11277000 1113.99 -2.84327
11278000 1045.21 -2.87149
11279000 1061.27 -2.86452
11280000 1072.48 -2.86824
11281000 1095.57 -2.85526
11282000 1064.58 -2.86245
11283000 1092.97 -2.86548
11284000 1155.33 -2.83927
11285000 1113.55 -2.85824
11286000 1140.64 -2.84435
11287000 1119.55 -2.85532
11288000 1083.36 -2.85376
11289000 1090.79 -2.86311
11290000 1109.18 -2.8567
11291000 1106.03 -2.85269
11292000 1092.06 -2.84464
11293000 1120.69 -2.85525
11294000 1032.82 -2.86685
11295000 1082.97 -2.84928
11296000 1123.18 -2.83276
11297000 1082.32 -2.84343
11298000 1103.46 -2.82826
11299000 1123.51 -2.84705
11300000 1067.32 -2.84739
11301000 1073.46 -2.84584
11302000 1121.72 -2.84721
11303000 1108.28 -2.83337
11304000 1124.37 -2.83465
11305000 1092.06 -2.85859
11306000 1079.23 -2.84143
11307000 1067.6 -2.83753
11308000 1098.68 -2.82997
11309000 1064.25 -2.83839
11310000 1089.64 -2.84031
11311000 1151.78 -2.83957
11312000 1126.57 -2.82193
11313000 1150.91 -2.83587
11314000 1136.79 -2.83211
11315000 1071.12 -2.85685
11316000 999.232 -2.86972
11317000 1113.85 -2.84088
11318000 1100.9 -2.83654
11319000 1084.07 -2.84331
11320000 1150.96 -2.84275
11321000 1094.29 -2.85851
11322000 1136.31 -2.82925
11323000 1105.76 -2.84742
11324000 1062.82 -2.88112
11325000 1062.72 -2.84534
11326000 1128.49 -2.83992
11327000 1076.58 -2.85197
11328000 1078.7 -2.83734
11329000 1103.31 -2.837
11330000 1119.83 -2.83782
11331000 1125.96 -2.84298
11332000 1123.57 -2.83971
11333000 1072.2 -2.84891
11334000 1086.14 -2.86338
11335000 1109.59 -2.86336
11336000 1085.7 -2.86447
11337000 1080.68 -2.86343
11338000 1125.96 -2.83989
11339000 1058.67 -2.85945
11340000 1099.84 -2.85707
11341000 1040.52 -2.86088
11342000 1090.27 -2.85845
11343000 1040.55 -2.85828
11344000 1112.6 -2.85428
11345000 1109.81 -2.85848
11346000 1058.31 -2.8633
11347000 1100.71 -2.85935
11348000 1060.57 -2.85704
11349000 1092.03 -2.85686
11350000 1129.46 -2.84817
11351000 1119.58 -2.85076
11352000 1123.94 -2.85864
11353000 1137.4 -2.86053
11354000 1120.37 -2.86087
11355000 1126.15 -2.84188
11356000 1067.72 -2.86081
11357000 1083.27 -2.84264
11358000 1077.37 -2.8582
11359000 1099.17 -2.85504
11360000 1056.58 -2.84508
11361000 1125.03 -2.83675
11362000 1106.97 -2.84133
11363000 1150.87 -2.83582
11364000 1077.49 -2.86551
11365000 1177.46 -2.82816
11366000 1081.59 -2.84832
11367000 1104.41 -2.85283
11368000 1078.27 -2.86573
11369000 1079.51 -2.86273
11370000 1139.5 -2.84591
11371000 1057.48 -2.85964
11372000 1075.29 -2.86613
11373000 1109.81 -2.85432
11374000 1131.07 -2.84805
11375000 1133.54 -2.84268
11376000 1088.4 -2.85355
11377000 1088.17 -2.86301
11378000 1115.85 -2.85818
11379000 1050.96 -2.87089
11380000 1117.46 -2.85238
11381000 1077.31 -2.86484
11382000 1159.58 -2.84389
11383000 1097.36 -2.86018
11384000 1101.03 -2.85322
11385000 1126.83 -2.85874
11386000 1165.89 -2.83242
11387000 1111.02 -2.84393
11388000 1046.24 -2.86202
11389000 1095.13 -2.86912
11390000 1113.29 -2.86296
11391000 1097.89 -2.84542
11392000 1068.21 -2.85281
11393000 1115.21 -2.85485
11394000 1131.79 -2.85162
11395000 1056.46 -2.87576
11396000 1113.17 -2.84459
11397000 1110.03 -2.85632
11398000 1077.88 -2.83985
11399000 1123.71 -2.84818
11400000 1085.02 -2.85921
11401000 1067.96 -2.86114
11402000 1109.69 -2.85464
11403000 1108.39 -2.8591
11404000 1091.44 -2.86392
11405000 1040 -2.86701
11406000 1075.96 -2.8683
11407000 1063.11 -2.87542
11408000 1151.91 -2.85507
11409000 1062.89 -2.86295
11410000 1056.79 -2.8492
11411000 1057.5 -2.86989
11412000 1102.53 -2.8539
11413000 1085.71 -2.83898
11414000 1092.86 -2.83191
11415000 1088.65 -2.85464
11416000 1141.1 -2.84411
11417000 1156.28 -2.84402
11418000 1070.65 -2.85182
11419000 1030.29 -2.8693
11420000 1070.99 -2.86217
11421000 1101.22 -2.86222
11422000 1097.22 -2.85923
11423000 1062.59 -2.87031
11424000 1096.48 -2.86151
11425000 1127.16 -2.86856
11426000 1172.61 -2.84807
11427000 1113.22 -2.84485
11428000 1094.72 -2.85553
11429000 1124.45 -2.8406
11430000 1110.48 -2.86002
11431000 1079.18 -2.85976
11432000 1118.96 -2.84581
11433000 1073.04 -2.86142
11434000 1131.91 -2.84756
11435000 1053.1 -2.87663
11436000 1129.29 -2.84031
11437000 1149.63 -2.84444
11438000 1063.23 -2.87318
11439000 1103.39 -2.84841
11440000 1146.56 -2.84489
11441000 1111.65 -2.84955
11442000 1074.76 -2.84797
11443000 1103.96 -2.84552
11444000 1092.01 -2.84545
11445000 1062.31 -2.85666
11446000 1043.41 -2.87347
11447000 1130.98 -2.8403
11448000 1084.82 -2.8415
11449000 1122.81 -2.84309
11450000 1124.16 -2.82839
11451000 1094.17 -2.85821
11452000 1111.11 -2.84112
11453000 1144.61 -2.85103
11454000 1102.95 -2.85476
11455000 1110.99 -2.84807
11456000 1092.05 -2.84867
11457000 1081.86 -2.85051
11458000 1117.8 -2.8491
11459000 1115.3 -2.84892
11460000 1174.63 -2.83924
11461000 1098.88 -2.85474
11462000 1128.67 -2.85316
11463000 1016.08 -2.86787
11464000 1094.43 -2.84533
11465000 1101.99 -2.85844
11466000 1111.55 -2.84953
11467000 1108.4 -2.84223
11468000 1110.25 -2.83229
11469000 1122.98 -2.83875
11470000 1034.13 -2.85565
11471000 1160.08 -2.82458
11472000 1110.11 -2.84445
11473000 1086.59 -2.83328
11474000 1170.55 -2.83069
11475000 1126.86 -2.83383
11476000 1122.46 -2.8224
11477000 1159.56 -2.83157
11478000 1119.05 -2.84575
11479000 1110.88 -2.85506
11480000 1148.65 -2.83552
11481000 1114.27 -2.84809
11482000 1138.63 -2.83615
11483000 1113.83 -2.8288
11484000 1128.8 -2.83723
11485000 1174.14 -2.83552
11486000 1110.35 -2.84526
11487000 1172.96 -2.82375
11488000 1058.01 -2.85993
11489000 1113.98 -2.83497
11490000 1103.95 -2.84483
11491000 1063.24 -2.8444
11492000 1097.01 -2.83336
11493000 1119.25 -2.83753
11494000 1136.65 -2.82622
11495000 1068.3 -2.8431
11496000 1095.11 -2.83409
11497000 1089.5 -2.84943
11498000 1069.33 -2.862
11499000 1082.34 -2.85819
11500000 1092.57 -2.84856
11501000 1116.01 -2.84783
11502000 1079.62 -2.8554
11503000 1135.6 -2.83526
11504000 1024.37 -2.87291
11505000 1168.5 -2.84928
11506000 1070.97 -2.86326
11507000 1095.07 -2.85936
11508000 1105 -2.85966
11509000 1067.5 -2.85865
11510000 1085.81 -2.85793
11511000 1103.35 -2.8483
11512000 1105.62 -2.84621
11513000 1113.67 -2.85004
11514000 1124.09 -2.85608
11515000 1098.14 -2.86101
11516000 1064.83 -2.86025
11517000 1090.9 -2.86907
11518000 1031.98 -2.86587
11519000 1126.02 -2.83452
11520000 1066.61 -2.85582
11521000 1083.38 -2.85829
11522000 1137.84 -2.85227
11523000 1104.5 -2.85104
11524000 1050.97 -2.85613
11525000 1082.34 -2.87564
11526000 1087 -2.86758
11527000 1100.5 -2.85863
11528000 1074.72 -2.84782
11529000 1098.52 -2.84806
11530000 1124.52 -2.85394
11531000 1103.36 -2.85541
11532000 1084.01 -2.85832
11533000 1107.78 -2.8597
11534000 1116 -2.85286
11535000 1086.07 -2.85518
11536000 1092.53 -2.85652
11537000 1059.94 -2.86319
11538000 1054.74 -2.85603
11539000 1146.2 -2.84259
11540000 1064.19 -2.8746
11541000 1089.42 -2.86071
11542000 1074.05 -2.85833
11543000 1066.08 -2.85853
11544000 1103.44 -2.84274
11545000 1137.71 -2.84772
11546000 1066.8 -2.8586
11547000 1149.04 -2.83316
11548000 1141.61 -2.85261
11549000 1062.05 -2.85207
11550000 1066.52 -2.85426
