# Time-averaged data for fix 2
# TimeStep v_T v_Eatom
6333000 931.028 -2.89269
6334000 992.875 -2.8952
6335000 991.629 -2.89342
6336000 970.304 -2.89913
6337000 1025.36 -2.89059
6338000 998.333 -2.90555
6339000 981.555 -2.90631
6340000 1024.87 -2.89407
6341000 968.809 -2.89566
6342000 961.135 -2.9141
6343000 1000.36 -2.90694
6344000 975.373 -2.88602
6345000 1069.19 -2.87874
6346000 1033.64 -2.89357
6347000 1025.19 -2.88437
6348000 1018.18 -2.87891
6349000 1011.75 -2.8818
6350000 990.677 -2.88969
6351000 982.803 -2.90091
6352000 965.809 -2.89236
6353000 1041.29 -2.87672
6354000 1036.15 -2.89632
6355000 1021.66 -2.8986
6356000 1032.75 -2.88615
6357000 991.949 -2.89139
6358000 1014.98 -2.86763
6359000 991.835 -2.8951
6360000 984.679 -2.89152
6361000 981.911 -2.89956
6362000 1063.16 -2.87093
6363000 1034.99 -2.88309
6364000 1020.14 -2.89339
6365000 1060.44 -2.88415
6366000 1028.47 -2.88173
6367000 988.581 -2.88326
6368000 949.492 -2.87754
6369000 1023.07 -2.8859
6370000 1032.22 -2.87252
6371000 1068.23 -2.88322
6372000 1003.3 -2.88386
6373000 936.641 -2.90049
6374000 993.755 -2.88581
6375000 980.544 -2.88631
6376000 1003.38 -2.88855
6377000 973.231 -2.90345
6378000 1026.02 -2.89026
6379000 994.844 -2.89874
6380000 1007.14 -2.88503
6381000 1018.6 -2.8926
6382000 988.455 -2.88593
6383000 989.692 -2.88371
6384000 982.117 -2.88429
6385000 1096.74 -2.87403
6386000 967.471 -2.87818
6387000 1087.33 -2.86962
6388000 989.069 -2.89374
6389000 979.253 -2.88506
6390000 994.769 -2.88158
6391000 988.861 -2.90019
6392000 988.214 -2.8847
6393000 1010.32 -2.87716
6394000 1038.72 -2.88226
6395000 963.044 -2.8949
6396000 965.656 -2.88544
6397000 1033.45 -2.88254
6398000 989.474 -2.89194
6399000 1047.26 -2.8773
6400000 968.847 -2.89105
6401000 1054.81 -2.87293
6402000 982.962 -2.89939
6403000 1019.3 -2.88984
6404000 1001.29 -2.88508
6405000 1068.34 -2.8829
6406000 990.29 -2.89158
6407000 1035.97 -2.88709
6408000 985.183 -2.88938
6409000 995.829 -2.89322
6410000 1025.22 -2.86718
6411000 1049.43 -2.87876
6412000 1032.48 -2.86643
6413000 987.725 -2.88298
6414000 1030.21 -2.87844
6415000 1015.69 -2.89215
6416000 976.783 -2.90275
6417000 1002.07 -2.88605
6418000 1011.81 -2.87714
6419000 963.916 -2.88236
6420000 1013.46 -2.88961
6421000 983.635 -2.90171
6422000 1044.2 -2.87236
6423000 1037.19 -2.89191
6424000 1065.39 -2.87935
6425000 981.79 -2.87794
6426000 1040.43 -2.86695
6427000 1060.67 -2.87037
6428000 1009.37 -2.86468
6429000 1001.64 -2.87722
6430000 977.088 -2.89835
6431000 1042.58 -2.88597
6432000 955.795 -2.89925
6433000 988.265 -2.88798
6434000 1068.61 -2.86499
6435000 1017.96 -2.88313
6436000 1017.3 -2.88773
6437000 970.04 -2.89028
6438000 984.313 -2.8811
6439000 996.467 -2.87605
6440000 998.729 -2.88937
6441000 964.077 -2.87801
6442000 1009.93 -2.88852
6443000 997.765 -2.88012
6444000 1032.1 -2.87702
6445000 993.44 -2.8921
6446000 985.747 -2.89244
6447000 1082.87 -2.87021
6448000 994.61 -2.86842
6449000 996.986 -2.8803
6450000 1038.76 -2.89692
6451000 1064.64 -2.8823
6452000 1035.87 -2.89539
6453000 1035.01 -2.88614
6454000 1018.25 -2.88981
6455000 1013.26 -2.89055
6456000 984.331 -2.87011
6457000 968.192 -2.88816
6458000 993.062 -2.88122
6459000 997.362 -2.88596
6460000 1004.78 -2.88695
6461000 1043.76 -2.87929
6462000 1007.99 -2.89614
6463000 1020.72 -2.8879
6464000 999.848 -2.9107
6465000 1021.48 -2.88849
6466000 1030.55 -2.88572
6467000 1032.3 -2.88157
6468000 1029.79 -2.89007
6469000 991.483 -2.8944
6470000 1004.23 -2.89024
6471000 1032.17 -2.88645
6472000 983.792 -2.88585
6473000 1040.12 -2.86584
6474000 962.495 -2.87513
6475000 997.938 -2.87624
6476000 1036.28 -2.87737
6477000 1018.09 -2.88462
6478000 1034.02 -2.87208
6479000 1016.43 -2.86434
6480000 991.849 -2.88663
6481000 1010.81 -2.87011
6482000 985.608 -2.88702
6483000 1032.38 -2.88756
6484000 1037.75 -2.88002
6485000 1035.65 -2.88644
6486000 1032.23 -2.85959
6487000 1015.97 -2.87684
6488000 1065.44 -2.86436
6489000 1032.5 -2.87262
6490000 1036.47 -2.87454
6491000 949.968 -2.89265
6492000 1022.02 -2.87131
6493000 1036.8 -2.87904
6494000 965.085 -2.87913
6495000 1035.37 -2.86139
6496000 998.883 -2.87394
6497000 1056.9 -2.86528
6498000 1014.05 -2.89668
6499000 949.487 -2.87838
6500000 1029.66 -2.86244
6501000 1046.03 -2.87817
6502000 1031 -2.88908
6503000 987.05 -2.87168
6504000 1000.03 -2.88591
6505000 1051.94 -2.86247
6506000 994.759 -2.89219
6507000 955.756 -2.90152
6508000 973.753 -2.88875
6509000 1057.8 -2.87287
6510000 1001.54 -2.894
6511000 955.438 -2.88876
6512000 1034.95 -2.88869
6513000 1010.78 -2.87198
6514000 1003.36 -2.89314
6515000 983.545 -2.88878
6516000 999.975 -2.88277
6517000 1028.37 -2.8776
6518000 1029.66 -2.8739
6519000 999.761 -2.8884
6520000 975.564 -2.89359
6521000 1006.33 -2.88277
6522000 1067.61 -2.86127
6523000 1044.69 -2.86734
6524000 982.616 -2.87349
6525000 1068.19 -2.85667
6526000 995.157 -2.8806
6527000 989.766 -2.88502
6528000 1044.02 -2.87387
6529000 969.481 -2.89778
6530000 1085.83 -2.86998
6531000 977.394 -2.90208
6532000 961.295 -2.89543
6533000 990.338 -2.88009
6534000 1026 -2.88245
6535000 1016.12 -2.87392
6536000 1007.44 -2.87592
6537000 1001.49 -2.88497
6538000 1048.63 -2.88724
6539000 1030.57 -2.88971
6540000 1065.5 -2.87275
6541000 983.756 -2.8817
6542000 1082.96 -2.86715
6543000 968.776 -2.90148
6544000 1002.05 -2.88878
6545000 1001.67 -2.8724
6546000 1096.94 -2.85393
6547000 970.742 -2.88758
6548000 993.248 -2.88889
6549000 989.002 -2.88252
6550000 963.618 -2.89197
6551000 960.789 -2.88833
6552000 1055.98 -2.86414
6553000 948.158 -2.88999
6554000 948.115 -2.88368
6555000 1032.94 -2.86786
6556000 1039.06 -2.88029
6557000 1057.13 -2.85784
6558000 1019.36 -2.87394
6559000 1008.12 -2.87213
6560000 977.3 -2.88337
6561000 949.961 -2.89333
6562000 988.791 -2.87521
6563000 994.674 -2.87824
6564000 953.789 -2.8894
6565000 1034.46 -2.88278
6566000 1076.92 -2.8752
6567000 1025.82 -2.88398
6568000 1016.64 -2.87043
6569000 983.73 -2.88988
6570000 1040.08 -2.87691
6571000 1031.44 -2.8766
6572000 1001.3 -2.8744
6573000 1052.23 -2.88079
6574000 1019.86 -2.8831
6575000 1071.62 -2.87
6576000 983.153 -2.88431
6577000 1021.16 -2.87157
6578000 943.009 -2.89387
6579000 1041.45 -2.88326
6580000 970.394 -2.90892
6581000 999.838 -2.89556
6582000 1007.35 -2.89722
6583000 979.238 -2.89057
6584000 1001.77 -2.89205
6585000 951.993 -2.87219
6586000 1003.87 -2.8852
6587000 1033.76 -2.87518
6588000 963.611 -2.88063
6589000 1031.32 -2.88537
6590000 992.79 -2.884
6591000 969.724 -2.8953
6592000 999.494 -2.88412
6593000 1028.31 -2.86709
6594000 988.425 -2.87529
6595000 1023.6 -2.88384
6596000 976.709 -2.87974
6597000 973.718 -2.87835
6598000 1010 -2.86672
6599000 980.336 -2.88894
6600000 998.737 -2.8798
6601000 996.301 -2.88679
6602000 980.104 -2.87016
6603000 982.924 -2.87452
6604000 1040.31 -2.86852
6605000 1019.65 -2.86386
6606000 1018.16 -2.86243
6607000 1034.61 -2.87069
6608000 992.904 -2.87003
6609000 1036.71 -2.87682
6610000 978.94 -2.8735
6611000 1083 -2.85853
6612000 1053.33 -2.8731
6613000 994.067 -2.88998
6614000 1024.33 -2.87541
6615000 1029.17 -2.87714
6616000 998.211 -2.88138
6617000 981.307 -2.87598
6618000 1003.05 -2.87096
6619000 980.453 -2.88535
6620000 1030.1 -2.88176
6621000 1008.17 -2.88154
6622000 1043.2 -2.87984
6623000 1003.11 -2.88598
6624000 1005.15 -2.88539
6625000 1013.8 -2.8811
6626000 1030.25 -2.87118
6627000 1075.61 -2.87226
6628000 1049.55 -2.86813
6629000 1017.08 -2.86345
6630000 1083.53 -2.85679
6631000 1017.19 -2.87277
6632000 958.662 -2.88771
6633000 1055.35 -2.87421
6634000 1023.18 -2.88223
6635000 1004.62 -2.88617
6636000 1055.84 -2.8701
6637000 964.438 -2.90078
6638000 1009.41 -2.88125
6639000 1033.51 -2.87658
6640000 1065.26 -2.86795
6641000 983.266 -2.87989
6642000 997.727 -2.88718
6643000 985.561 -2.86899
6644000 1022.77 -2.88376
6645000 1021.17 -2.87001
6646000 1018.92 -2.88478
6647000 1040.97 -2.87934
6648000 1006.74 -2.88045
6649000 1042.49 -2.87486
6650000 987.933 -2.89555
